design,version,W,n,cls,census_corr,mean_corr,frac_undefined,mean_rmse,mean_bias
strat,v4,7,50,Development,0.031,0.1629,0.0,0.2601,-0.0468
strat,v4,7,50,Insect/Disease,0.0247,0.0105,0.0,0.2427,-0.0483
strat,v4,7,50,Beaver,0.0814,0.3921,0.0,0.1885,-0.032
simple,v4,7,100,Stable,0.1577,0.1516,0.0,0.178,-0.0359
simple,v4,7,100,Harvest,0.0908,0.1007,0.01,0.1066,0.0019
simple,v4,7,100,Development,0.031,0.0703,0.71,0.0877,0.0168
simple,v4,7,100,Insect/Disease,0.0247,0.0338,0.15,0.0771,0.0095
simple,v4,7,100,Beaver,0.0814,0.0388,0.68,0.0497,0.0076
strat,v4,7,100,Stable,0.1577,0.2403,0.0,0.4733,0.2729
strat,v4,7,100,Harvest,0.0908,0.2046,0.0,0.336,-0.1328
strat,v4,7,100,Development,0.031,0.167,0.0,0.2702,-0.0564
strat,v4,7,100,Insect/Disease,0.0247,0.0203,0.0,0.2516,-0.0506
strat,v4,7,100,Beaver,0.0814,0.3982,0.0,0.1897,-0.0331
simple,v4,7,200,Stable,0.1577,0.1642,0.0,0.1823,-0.0362
simple,v4,7,200,Harvest,0.0908,0.0664,0.0,0.1065,0.0012
simple,v4,7,200,Development,0.031,0.0273,0.23,0.0967,0.017
simple,v4,7,200,Insect/Disease,0.0247,0.0285,0.04,0.0839,0.0096
simple,v4,7,200,Beaver,0.0814,0.1001,0.46,0.059,0.0084
strat,v4,7,200,Stable,0.1577,0.2501,0.0,0.4745,0.2727
strat,v4,7,200,Harvest,0.0908,0.2163,0.0,0.3427,-0.134
strat,v4,7,200,Development,0.031,0.1775,0.0,0.2637,-0.0537
strat,v4,7,200,Insect/Disease,0.0247,0.004,0.0,0.255,-0.0508
strat,v4,7,200,Beaver,0.0814,0.391,0.0,0.1908,-0.0343
simple,v4,7,500,Stable,0.1577,0.1581,0.0,0.1776,-0.0335
simple,v4,7,500,Harvest,0.0908,0.0971,0.0,0.1072,0.0008
simple,v4,7,500,Development,0.031,0.0611,0.07,0.0928,0.0161
simple,v4,7,500,Insect/Disease,0.0247,0.0192,0.0,0.0827,0.0089
simple,v4,7,500,Beaver,0.0814,0.0639,0.09,0.0582,0.0077
strat,v4,7,500,Stable,0.1577,0.2463,0.0,0.4758,0.2736
strat,v4,7,500,Harvest,0.0908,0.2222,0.0,0.3424,-0.1338
strat,v4,7,500,Development,0.031,0.1647,0.0,0.2694,-0.0555
strat,v4,7,500,Insect/Disease,0.0247,0.0126,0.0,0.2515,-0.0499
strat,v4,7,500,Beaver,0.0814,0.3964,0.0,0.1926,-0.0344
simple,v4,7,1000,Stable,0.1577,0.1508,0.0,0.1838,-0.0331
simple,v4,7,1000,Harvest,0.0908,0.0939,0.0,0.1142,-0.0005
simple,v4,7,1000,Development,0.031,0.0302,0.01,0.0974,0.017
simple,v4,7,1000,Insect/Disease,0.0247,0.019,0.0,0.0858,0.0088
simple,v4,7,1000,Beaver,0.0814,0.0781,0.02,0.0604,0.0078
strat,v4,7,1000,Stable,0.1577,0.2554,0.0,0.4734,0.2713
strat,v4,7,1000,Harvest,0.0908,0.2294,0.0,0.3431,-0.1347
strat,v4,7,1000,Development,0.031,0.1688,0.0,0.2677,-0.0547
strat,v4,7,1000,Insect/Disease,0.0247,0.008,0.0,0.2513,-0.0479
strat,v4,7,1000,Beaver,0.0814,0.3942,0.0,0.1924,-0.0339
simple,v4,7,2000,Stable,0.1577,0.1619,0.0,0.182,-0.0341
simple,v4,7,2000,Harvest,0.0908,0.0967,0.0,0.1116,0.0004
simple,v4,7,2000,Development,0.031,0.0357,0.0,0.0961,0.0166
simple,v4,7,2000,Insect/Disease,0.0247,0.0268,0.0,0.0864,0.0091
simple,v4,7,2000,Beaver,0.0814,0.0729,0.0,0.0608,0.008
strat,v4,7,2000,Stable,0.1577,0.2672,0.0,0.4776,0.2748
strat,v4,7,2000,Harvest,0.0908,0.2205,0.0,0.3687,-0.1554
strat,v4,7,2000,Development,0.031,0.161,0.0,0.2534,-0.042
strat,v4,7,2000,Insect/Disease,0.0247,-0.0018,0.0,0.2703,-0.0601
strat,v4,7,2000,Beaver,0.0814,0.3717,0.0,0.1658,-0.0173
simple,v4,7,5000,Stable,0.1577,0.1602,0.0,0.1817,-0.0331
simple,v4,7,5000,Harvest,0.0908,0.095,0.0,0.1126,0.0002
simple,v4,7,5000,Development,0.031,0.037,0.0,0.0962,0.0165
simple,v4,7,5000,Insect/Disease,0.0247,0.0246,0.0,0.0867,0.0089
simple,v4,7,5000,Beaver,0.0814,0.0848,0.0,0.0598,0.0076
strat,v4,7,5000,Stable,0.1577,0.2981,0.0,0.4752,0.2709
strat,v4,7,5000,Harvest,0.0908,0.2184,0.0,0.4051,-0.189
strat,v4,7,5000,Development,0.031,0.127,0.0,0.2022,-0.0056
strat,v4,7,5000,Insect/Disease,0.0247,-0.0143,0.0,0.2951,-0.0773
strat,v4,7,5000,Beaver,0.0814,0.3115,0.0,0.1341,0.001
simple,v4,9,20,Stable,0.162,0.0947,0.26,0.1418,-0.0297
simple,v4,9,20,Harvest,0.0936,0.1469,0.56,0.0661,0.0005
simple,v4,9,20,Development,0.0297,0.0798,0.9,0.0594,0.0156
simple,v4,9,20,Insect/Disease,0.0281,0.1376,0.68,0.051,0.0074
simple,v4,9,20,Beaver,0.0833,0.2234,0.94,0.0274,0.0061
strat,v4,9,20,Stable,0.162,0.2124,0.0,0.436,0.2249
strat,v4,9,20,Harvest,0.0936,0.1935,0.13,0.3179,-0.1208
strat,v4,9,20,Development,0.0297,0.1153,0.01,0.2293,-0.0332
strat,v4,9,20,Insect/Disease,0.0281,0.0146,0.0,0.2215,-0.0357
strat,v4,9,20,Beaver,0.0833,0.4227,0.05,0.1656,-0.0352
simple,v4,9,50,Stable,0.162,0.1205,0.03,0.1712,-0.0361
simple,v4,9,50,Harvest,0.0936,0.0587,0.18,0.0926,0.0021
simple,v4,9,50,Development,0.0297,0.1171,0.73,0.0826,0.018
simple,v4,9,50,Insect/Disease,0.0281,0.0269,0.25,0.0634,0.0082
simple,v4,9,50,Beaver,0.0833,0.1972,0.73,0.0416,0.0078
strat,v4,9,50,Stable,0.162,0.2632,0.0,0.4372,0.2348
strat,v4,9,50,Harvest,0.0936,0.2135,0.01,0.3258,-0.1244
strat,v4,9,50,Development,0.0297,0.1796,0.0,0.2338,-0.0466
strat,v4,9,50,Insect/Disease,0.0281,0.0345,0.0,0.228,-0.0359
strat,v4,9,50,Beaver,0.0833,0.3818,0.0,0.1786,-0.0279
simple,v4,9,100,Stable,0.162,0.1707,0.0,0.1724,-0.0347
simple,v4,9,100,Harvest,0.0936,0.1023,0.01,0.0967,-0.0007
simple,v4,9,100,Development,0.0297,0.0534,0.49,0.0881,0.0177
simple,v4,9,100,Insect/Disease,0.0281,0.0674,0.09,0.0709,0.0094
simple,v4,9,100,Beaver,0.0833,0.1278,0.56,0.0522,0.0083
strat,v4,9,100,Stable,0.162,0.252,0.0,0.4398,0.2344
strat,v4,9,100,Harvest,0.0936,0.2215,0.0,0.3262,-0.1229
strat,v4,9,100,Development,0.0297,0.1677,0.0,0.2386,-0.0406
strat,v4,9,100,Insect/Disease,0.0281,0.0062,0.0,0.2305,-0.0394
strat,v4,9,100,Beaver,0.0833,0.415,0.0,0.1773,-0.0314
simple,v4,9,200,Stable,0.162,0.1574,0.0,0.1702,-0.0327
simple,v4,9,200,Harvest,0.0936,0.1127,0.0,0.1006,-0.0
simple,v4,9,200,Development,0.0297,0.0643,0.21,0.0868,0.0161
simple,v4,9,200,Insect/Disease,0.0281,0.0262,0.0,0.0812,0.009
simple,v4,9,200,Beaver,0.0833,0.0411,0.3,0.0509,0.0076
strat,v4,9,200,Stable,0.162,0.2561,0.0,0.4391,0.2345
strat,v4,9,200,Harvest,0.0936,0.2204,0.0,0.324,-0.1214
strat,v4,9,200,Development,0.0297,0.1511,0.0,0.2419,-0.0427
strat,v4,9,200,Insect/Disease,0.0281,0.005,0.0,0.2323,-0.0386
strat,v4,9,200,Beaver,0.0833,0.4003,0.0,0.18,-0.0317
simple,v4,9,500,Stable,0.162,0.1753,0.0,0.1761,-0.0343
simple,v4,9,500,Harvest,0.0936,0.1085,0.0,0.1073,0.0001
simple,v4,9,500,Development,0.0297,0.0362,0.0,0.0922,0.017
simple,v4,9,500,Insect/Disease,0.0281,0.0226,0.0,0.0847,0.0095
simple,v4,9,500,Beaver,0.0833,0.0841,0.07,0.0565,0.0078
strat,v4,9,500,Stable,0.162,0.2532,0.0,0.4402,0.2364
strat,v4,9,500,Harvest,0.0936,0.2112,0.0,0.3272,-0.1231
strat,v4,9,500,Development,0.0297,0.1504,0.0,0.2431,-0.0429
strat,v4,9,500,Insect/Disease,0.0281,0.0085,0.0,0.2293,-0.0385
strat,v4,9,500,Beaver,0.0833,0.408,0.0,0.1799,-0.032
simple,v4,9,1000,Stable,0.162,0.1608,0.0,0.1758,-0.0336
simple,v4,9,1000,Harvest,0.0936,0.0861,0.0,0.1097,0.0003
simple,v4,9,1000,Development,0.0297,0.0484,0.0,0.091,0.0165
simple,v4,9,1000,Insect/Disease,0.0281,0.0252,0.0,0.0825,0.009
simple,v4,9,1000,Beaver,0.0833,0.0709,0.0,0.0565,0.0078
strat,v4,9,1000,Stable,0.162,0.2666,0.0,0.4456,0.2426
strat,v4,9,1000,Harvest,0.0936,0.2151,0.0,0.3451,-0.1373
strat,v4,9,1000,Development,0.0297,0.1504,0.0,0.246,-0.044
strat,v4,9,1000,Insect/Disease,0.0281,0.0028,0.0,0.2417,-0.0454
strat,v4,9,1000,Beaver,0.0833,0.3924,0.0,0.1521,-0.0158
simple,v4,9,2000,Stable,0.162,0.1599,0.0,0.1737,-0.0335
simple,v4,9,2000,Harvest,0.0936,0.1023,0.0,0.1074,0.0003
simple,v4,9,2000,Development,0.0297,0.0337,0.0,0.0924,0.0168
simple,v4,9,2000,Insect/Disease,0.0281,0.0354,0.0,0.0803,0.0085
simple,v4,9,2000,Beaver,0.0833,0.0732,0.0,0.0559,0.0079
strat,v4,9,2000,Stable,0.162,0.292,0.0,0.4459,0.2417
strat,v4,9,2000,Harvest,0.0936,0.209,0.0,0.3771,-0.1647
strat,v4,9,2000,Development,0.0297,0.1313,0.0,0.2068,-0.0157
strat,v4,9,2000,Insect/Disease,0.0281,-0.0067,0.0,0.2625,-0.0589
strat,v4,9,2000,Beaver,0.0833,0.3487,0.0,0.1298,-0.0025
simple,v4,9,5000,Stable,0.162,0.1612,0.0,0.1745,-0.0336
simple,v4,9,5000,Harvest,0.0936,0.1,0.0,0.107,0.0003
simple,v4,9,5000,Development,0.0297,0.0264,0.0,0.0929,0.0168
simple,v4,9,5000,Insect/Disease,0.0281,0.0293,0.0,0.0821,0.0088
simple,v4,9,5000,Beaver,0.0833,0.0767,0.0,0.0566,0.0076
strat,v4,9,5000,Stable,0.162,0.3254,0.0,0.4454,0.2336
strat,v4,9,5000,Harvest,0.0936,0.2085,0.0,0.4179,-0.2053
strat,v4,9,5000,Development,0.0297,0.0954,0.0,0.1757,0.0086
strat,v4,9,5000,Insect/Disease,0.0281,-0.0129,0.0,0.2573,-0.045
strat,v4,9,5000,Beaver,0.0833,0.2778,0.0,0.1106,0.008
simple,v5,1,20,Stable,0.019,-0.042,0.68,0.4733,-0.2
simple,v5,1,20,Harvest,0.0272,0.0552,0.91,0.1736,0.021
simple,v5,1,20,Development,0.0095,,1.0,0.0514,0.0105
simple,v5,1,20,Insect/Disease,0.0066,-0.0646,0.96,0.1174,0.0225
simple,v5,1,20,Beaver,0.0134,-0.0864,0.98,0.3723,0.146
strat,v5,1,20,Stable,0.019,0.0551,0.0,0.7731,0.503
strat,v5,1,20,Harvest,0.0272,0.021,0.34,0.4751,-0.148
strat,v5,1,20,Development,0.0095,0.2252,0.75,0.4447,-0.1855
strat,v5,1,20,Insect/Disease,0.0066,0.1699,0.51,0.4471,-0.1705
strat,v5,1,20,Beaver,0.0134,0.2707,0.01,0.4774,0.001
simple,v5,1,50,Stable,0.019,0.0311,0.52,0.4734,-0.207
simple,v5,1,50,Harvest,0.0272,0.0412,0.72,0.1841,0.0186
simple,v5,1,50,Development,0.0095,0.6999,0.99,0.0811,0.0144
simple,v5,1,50,Insect/Disease,0.0066,0.1781,0.87,0.1371,0.0212
simple,v5,1,50,Beaver,0.0134,0.3273,0.98,0.3849,0.1528
strat,v5,1,50,Stable,0.019,0.0981,0.0,0.7688,0.513
strat,v5,1,50,Harvest,0.0272,0.0596,0.06,0.4719,-0.1418
strat,v5,1,50,Development,0.0095,0.1948,0.43,0.4408,-0.182
strat,v5,1,50,Insect/Disease,0.0066,0.0771,0.27,0.4553,-0.172
strat,v5,1,50,Beaver,0.0134,0.2372,0.0,0.4834,-0.0172
simple,v5,1,100,Stable,0.019,0.0314,0.16,0.4704,-0.1981
simple,v5,1,100,Harvest,0.0272,0.0494,0.31,0.2043,0.0217
simple,v5,1,100,Development,0.0095,-0.0131,0.96,0.0985,0.0125
simple,v5,1,100,Insect/Disease,0.0066,0.0049,0.68,0.1578,0.0197
simple,v5,1,100,Beaver,0.0134,0.05,0.94,0.378,0.1442
strat,v5,1,100,Stable,0.019,0.0827,0.0,0.7715,0.509
strat,v5,1,100,Harvest,0.0272,0.0439,0.0,0.4762,-0.1417
strat,v5,1,100,Development,0.0095,0.1347,0.15,0.4444,-0.1805
strat,v5,1,100,Insect/Disease,0.0066,0.0876,0.07,0.4524,-0.1743
strat,v5,1,100,Beaver,0.0134,0.258,0.0,0.4802,-0.0125
simple,v5,1,200,Stable,0.019,0.0339,0.08,0.4787,-0.2096
simple,v5,1,200,Harvest,0.0272,0.0164,0.15,0.2076,0.023
simple,v5,1,200,Development,0.0095,-0.009,0.88,0.116,0.0136
simple,v5,1,200,Insect/Disease,0.0066,0.0206,0.59,0.1534,0.0195
simple,v5,1,200,Beaver,0.0134,0.1012,0.92,0.3908,0.1535
strat,v5,1,200,Stable,0.019,0.0774,0.0,0.7728,0.5094
strat,v5,1,200,Harvest,0.0272,0.0514,0.0,0.4734,-0.1431
strat,v5,1,200,Development,0.0095,0.142,0.02,0.4426,-0.1797
strat,v5,1,200,Insect/Disease,0.0066,0.0578,0.01,0.4566,-0.1726
strat,v5,1,200,Beaver,0.0134,0.247,0.0,0.4838,-0.0141
simple,v5,1,500,Stable,0.019,0.0158,0.0,0.4776,-0.2061
simple,v5,1,500,Harvest,0.0272,0.0214,0.0,0.2053,0.0212
simple,v5,1,500,Development,0.0095,-0.0056,0.73,0.1251,0.015
simple,v5,1,500,Insect/Disease,0.0066,0.009,0.29,0.1575,0.0199
simple,v5,1,500,Beaver,0.0134,0.0075,0.82,0.3876,0.15
strat,v5,1,500,Stable,0.019,0.0774,0.0,0.773,0.5095
strat,v5,1,500,Harvest,0.0272,0.0482,0.0,0.4763,-0.1399
strat,v5,1,500,Development,0.0095,0.1354,0.0,0.4434,-0.1802
strat,v5,1,500,Insect/Disease,0.0066,0.0488,0.0,0.4575,-0.1739
strat,v5,1,500,Beaver,0.0134,0.2263,0.0,0.4902,-0.0156
simple,v5,1,1000,Stable,0.019,0.0167,0.0,0.4805,-0.2085
simple,v5,1,1000,Harvest,0.0272,0.0237,0.0,0.2094,0.0229
simple,v5,1,1000,Development,0.0095,0.008,0.47,0.1262,0.0146
simple,v5,1,1000,Insect/Disease,0.0066,0.0036,0.05,0.1613,0.0209
simple,v5,1,1000,Beaver,0.0134,0.016,0.56,0.3882,0.15
strat,v5,1,1000,Stable,0.019,0.068,0.0,0.7759,0.5111
strat,v5,1,1000,Harvest,0.0272,0.0482,0.0,0.4755,-0.1413
strat,v5,1,1000,Development,0.0095,0.1408,0.0,0.4428,-0.1802
strat,v5,1,1000,Insect/Disease,0.0066,0.0527,0.0,0.4571,-0.1738
strat,v5,1,1000,Beaver,0.0134,0.2241,0.0,0.4908,-0.0158
simple,v5,1,2000,Stable,0.019,0.0187,0.0,0.4795,-0.2084
simple,v5,1,2000,Harvest,0.0272,0.0255,0.0,0.2085,0.0234
simple,v5,1,2000,Development,0.0095,0.0138,0.32,0.123,0.014
simple,v5,1,2000,Insect/Disease,0.0066,0.0076,0.0,0.1648,0.0216
simple,v5,1,2000,Beaver,0.0134,0.0216,0.34,0.3872,0.1494
strat,v5,1,2000,Stable,0.019,0.0791,0.0,0.7726,0.5093
strat,v5,1,2000,Harvest,0.0272,0.0499,0.0,0.4754,-0.1409
strat,v5,1,2000,Development,0.0095,0.1423,0.0,0.4427,-0.1802
strat,v5,1,2000,Insect/Disease,0.0066,0.0506,0.0,0.4573,-0.1741
strat,v5,1,2000,Beaver,0.0134,0.2341,0.0,0.4884,-0.0142
simple,v5,1,5000,Stable,0.019,0.0195,0.0,0.4803,-0.2096
simple,v5,1,5000,Harvest,0.0272,0.0251,0.0,0.2089,0.0235
simple,v5,1,5000,Development,0.0095,0.0102,0.0,0.1268,0.0148
simple,v5,1,5000,Insect/Disease,0.0066,0.0079,0.0,0.1638,0.0217
simple,v5,1,5000,Beaver,0.0134,0.0153,0.04,0.3875,0.1496
strat,v5,1,5000,Stable,0.019,0.0748,0.0,0.7742,0.5109
strat,v5,1,5000,Harvest,0.0272,0.0477,0.0,0.4754,-0.1417
strat,v5,1,5000,Development,0.0095,0.1386,0.0,0.4431,-0.1804
strat,v5,1,5000,Insect/Disease,0.0066,0.0532,0.0,0.4573,-0.1733
strat,v5,1,5000,Beaver,0.0134,0.2336,0.0,0.4881,-0.0154
simple,v5,3,20,Stable,0.0238,0.0566,0.55,0.4426,-0.2257
simple,v5,3,20,Harvest,0.0343,0.1417,0.74,0.1507,0.029
simple,v5,3,20,Development,0.0143,1.0,0.99,0.0764,0.019
simple,v5,3,20,Insect/Disease,0.0096,0.0004,0.89,0.1111,0.0242
simple,v5,3,20,Beaver,0.0196,0.207,0.95,0.3469,0.1535
strat,v5,3,20,Stable,0.0238,0.0168,0.0,0.607,0.2583
strat,v5,3,20,Harvest,0.0343,0.0909,0.17,0.418,-0.1224
strat,v5,3,20,Development,0.0143,0.1965,0.49,0.3171,-0.1115
strat,v5,3,20,Insect/Disease,0.0096,0.0994,0.55,0.3114,-0.1026
strat,v5,3,20,Beaver,0.0196,0.2487,0.0,0.3918,0.0782
simple,v5,3,50,Stable,0.0238,0.0364,0.18,0.4365,-0.2086
simple,v5,3,50,Harvest,0.0343,0.0641,0.35,0.1714,0.0209
simple,v5,3,50,Development,0.0143,0.0038,0.94,0.0759,0.0134
simple,v5,3,50,Insect/Disease,0.0096,-0.0285,0.75,0.1177,0.02
simple,v5,3,50,Beaver,0.0196,-0.0094,0.91,0.3583,0.1543
strat,v5,3,50,Stable,0.0238,0.025,0.0,0.6023,0.2538
strat,v5,3,50,Harvest,0.0343,0.0367,0.0,0.4232,-0.112
strat,v5,3,50,Development,0.0143,0.1645,0.14,0.3184,-0.1148
strat,v5,3,50,Insect/Disease,0.0096,0.0453,0.1,0.3153,-0.0941
strat,v5,3,50,Beaver,0.0196,0.2648,0.0,0.3854,0.0671
simple,v5,3,100,Stable,0.0238,0.0285,0.04,0.4343,-0.2074
simple,v5,3,100,Harvest,0.0343,0.0286,0.09,0.1814,0.0232
simple,v5,3,100,Development,0.0143,0.031,0.82,0.0985,0.0147
simple,v5,3,100,Insect/Disease,0.0096,0.0172,0.47,0.1385,0.022
simple,v5,3,100,Beaver,0.0196,-0.0421,0.93,0.3492,0.1476
strat,v5,3,100,Stable,0.0238,0.0269,0.0,0.6056,0.2515
strat,v5,3,100,Harvest,0.0343,0.0383,0.0,0.4239,-0.1128
strat,v5,3,100,Development,0.0143,0.135,0.01,0.3261,-0.1147
strat,v5,3,100,Insect/Disease,0.0096,0.0267,0.01,0.3176,-0.0978
strat,v5,3,100,Beaver,0.0196,0.2438,0.0,0.3966,0.0739
simple,v5,3,200,Stable,0.0238,0.0452,0.01,0.4397,-0.2133
simple,v5,3,200,Harvest,0.0343,0.0314,0.04,0.1811,0.0243
simple,v5,3,200,Development,0.0143,0.0812,0.68,0.0971,0.0136
simple,v5,3,200,Insect/Disease,0.0096,0.0218,0.15,0.1478,0.0212
simple,v5,3,200,Beaver,0.0196,0.0607,0.77,0.36,0.1543
strat,v5,3,200,Stable,0.0238,0.0354,0.0,0.6056,0.2621
strat,v5,3,200,Harvest,0.0343,0.045,0.0,0.4224,-0.1157
strat,v5,3,200,Development,0.0143,0.1533,0.0,0.3217,-0.1161
strat,v5,3,200,Insect/Disease,0.0096,0.0324,0.0,0.3191,-0.0969
strat,v5,3,200,Beaver,0.0196,0.2373,0.0,0.3976,0.0666
simple,v5,3,500,Stable,0.0238,0.0251,0.0,0.435,-0.2066
simple,v5,3,500,Harvest,0.0343,0.0325,0.0,0.1815,0.0234
simple,v5,3,500,Development,0.0143,0.0201,0.33,0.1028,0.0141
simple,v5,3,500,Insect/Disease,0.0096,0.0066,0.01,0.1469,0.0214
simple,v5,3,500,Beaver,0.0196,0.0396,0.46,0.353,0.1477
strat,v5,3,500,Stable,0.0238,0.0248,0.0,0.6073,0.2608
strat,v5,3,500,Harvest,0.0343,0.0454,0.0,0.4227,-0.1167
strat,v5,3,500,Development,0.0143,0.1459,0.0,0.3232,-0.1145
strat,v5,3,500,Insect/Disease,0.0096,0.036,0.0,0.3194,-0.0951
strat,v5,3,500,Beaver,0.0196,0.2377,0.0,0.3946,0.0654
simple,v5,3,1000,Stable,0.0238,0.0241,0.0,0.4383,-0.2094
simple,v5,3,1000,Harvest,0.0343,0.029,0.0,0.1838,0.0234
simple,v5,3,1000,Development,0.0143,0.0173,0.17,0.1088,0.0149
simple,v5,3,1000,Insect/Disease,0.0096,0.014,0.0,0.1479,0.0214
simple,v5,3,1000,Beaver,0.0196,0.0241,0.22,0.355,0.1497
strat,v5,3,1000,Stable,0.0238,0.0356,0.0,0.6042,0.2591
strat,v5,3,1000,Harvest,0.0343,0.0485,0.0,0.4238,-0.1146
strat,v5,3,1000,Development,0.0143,0.1506,0.0,0.3219,-0.114
strat,v5,3,1000,Insect/Disease,0.0096,0.0394,0.0,0.3188,-0.0963
strat,v5,3,1000,Beaver,0.0196,0.2403,0.0,0.3941,0.0658
simple,v5,3,2000,Stable,0.0238,0.0259,0.0,0.4373,-0.2083
simple,v5,3,2000,Harvest,0.0343,0.031,0.0,0.1834,0.0233
simple,v5,3,2000,Development,0.0143,0.02,0.02,0.1067,0.0144
simple,v5,3,2000,Insect/Disease,0.0096,0.0178,0.0,0.1477,0.0213
simple,v5,3,2000,Beaver,0.0196,0.0225,0.05,0.3553,0.1493
strat,v5,3,2000,Stable,0.0238,0.0299,0.0,0.6062,0.2588
strat,v5,3,2000,Harvest,0.0343,0.0448,0.0,0.4236,-0.1158
strat,v5,3,2000,Development,0.0143,0.1482,0.0,0.3238,-0.1146
strat,v5,3,2000,Insect/Disease,0.0096,0.0415,0.0,0.3181,-0.0965
strat,v5,3,2000,Beaver,0.0196,0.2407,0.0,0.3962,0.0681
simple,v5,3,5000,Stable,0.0238,0.0254,0.0,0.4378,-0.2081
simple,v5,3,5000,Harvest,0.0343,0.0355,0.0,0.1845,0.0231
simple,v5,3,5000,Development,0.0143,0.0145,0.0,0.1078,0.0147
simple,v5,3,5000,Insect/Disease,0.0096,0.0108,0.0,0.1475,0.021
simple,v5,3,5000,Beaver,0.0196,0.0224,0.0,0.3553,0.1493
strat,v5,3,5000,Stable,0.0238,0.0354,0.0,0.6047,0.2599
strat,v5,3,5000,Harvest,0.0343,0.0481,0.0,0.4233,-0.1153
strat,v5,3,5000,Development,0.0143,0.1475,0.0,0.3225,-0.1142
strat,v5,3,5000,Insect/Disease,0.0096,0.0387,0.0,0.3183,-0.0963
strat,v5,3,5000,Beaver,0.0196,0.2407,0.0,0.3953,0.066
simple,v5,5,20,Stable,0.0259,0.0394,0.38,0.4048,-0.2031
simple,v5,5,20,Harvest,0.0375,0.101,0.66,0.1464,0.0218
simple,v5,5,20,Development,0.0171,0.3371,0.95,0.0623,0.0157
simple,v5,5,20,Insect/Disease,0.011,0.0964,0.81,0.0854,0.0168
simple,v5,5,20,Beaver,0.023,0.0276,0.97,0.3209,0.1488
strat,v5,5,20,Stable,0.0259,0.0051,0.0,0.5566,0.1709
strat,v5,5,20,Harvest,0.0375,0.074,0.11,0.4043,-0.1012
strat,v5,5,20,Development,0.0171,0.2043,0.46,0.282,-0.1049
strat,v5,5,20,Insect/Disease,0.011,0.0356,0.39,0.2742,-0.0676
strat,v5,5,20,Beaver,0.023,0.2149,0.0,0.3691,0.1028
simple,v5,5,50,Stable,0.0259,0.0482,0.07,0.4181,-0.2113
simple,v5,5,50,Harvest,0.0375,0.076,0.21,0.1601,0.0243
simple,v5,5,50,Development,0.0171,0.0922,0.78,0.0774,0.0142
simple,v5,5,50,Insect/Disease,0.011,0.0196,0.51,0.1219,0.0187
simple,v5,5,50,Beaver,0.023,0.1214,0.87,0.3409,0.154
strat,v5,5,50,Stable,0.0259,0.0164,0.0,0.5547,0.1884
strat,v5,5,50,Harvest,0.0375,0.0232,0.0,0.4033,-0.1074
strat,v5,5,50,Development,0.0171,0.1422,0.09,0.2846,-0.0968
strat,v5,5,50,Insect/Disease,0.011,0.036,0.09,0.277,-0.07
strat,v5,5,50,Beaver,0.023,0.2156,0.0,0.3584,0.0858
simple,v5,5,100,Stable,0.0259,0.0316,0.01,0.4225,-0.211
simple,v5,5,100,Harvest,0.0375,0.0471,0.06,0.1669,0.0236
simple,v5,5,100,Development,0.0171,0.012,0.73,0.0939,0.0152
simple,v5,5,100,Insect/Disease,0.011,0.039,0.25,0.1392,0.022
simple,v5,5,100,Beaver,0.023,0.0568,0.86,0.3404,0.1503
strat,v5,5,100,Stable,0.0259,0.0185,0.0,0.5542,0.1793
strat,v5,5,100,Harvest,0.0375,0.0514,0.0,0.3986,-0.102
strat,v5,5,100,Development,0.0171,0.1383,0.02,0.2854,-0.0976
strat,v5,5,100,Insect/Disease,0.011,0.0457,0.0,0.276,-0.0735
strat,v5,5,100,Beaver,0.023,0.2283,0.0,0.3658,0.0938
simple,v5,5,200,Stable,0.0259,0.0349,0.0,0.4196,-0.2097
simple,v5,5,200,Harvest,0.0375,0.0454,0.0,0.1734,0.0234
simple,v5,5,200,Development,0.0171,0.0555,0.49,0.0941,0.0146
simple,v5,5,200,Insect/Disease,0.011,0.026,0.06,0.135,0.0205
simple,v5,5,200,Beaver,0.023,0.0417,0.56,0.3408,0.1512
strat,v5,5,200,Stable,0.0259,0.0102,0.0,0.5589,0.1909
strat,v5,5,200,Harvest,0.0375,0.0517,0.0,0.4033,-0.1062
strat,v5,5,200,Development,0.0171,0.1493,0.0,0.2855,-0.0978
strat,v5,5,200,Insect/Disease,0.011,0.0335,0.0,0.2779,-0.0727
strat,v5,5,200,Beaver,0.023,0.2178,0.0,0.362,0.0857
simple,v5,5,500,Stable,0.0259,0.0302,0.0,0.419,-0.2088
simple,v5,5,500,Harvest,0.0375,0.0509,0.0,0.1711,0.0231
simple,v5,5,500,Development,0.0171,0.0116,0.22,0.0965,0.0142
simple,v5,5,500,Insect/Disease,0.011,0.0077,0.0,0.1389,0.0205
simple,v5,5,500,Beaver,0.023,0.0316,0.26,0.3416,0.151
strat,v5,5,500,Stable,0.0259,0.0052,0.0,0.5591,0.1887
strat,v5,5,500,Harvest,0.0375,0.0464,0.0,0.4008,-0.1068
strat,v5,5,500,Development,0.0171,0.1321,0.0,0.2856,-0.0973
strat,v5,5,500,Insect/Disease,0.011,0.0373,0.0,0.2783,-0.0762
strat,v5,5,500,Beaver,0.023,0.218,0.0,0.365,0.0915
simple,v5,5,1000,Stable,0.0259,0.0317,0.0,0.4198,-0.2093
simple,v5,5,1000,Harvest,0.0375,0.0366,0.0,0.1748,0.024
