design,version,W,n,metric,census,mean,sd,bias,lo,hi
strat,v6,3,200,C_frac_majority,,0.6501,0.03394,,,
simple,v6,3,500,A_oa,0.596,0.5953,0.01383,-0.00066,0.5678,0.6248
simple,v6,3,500,A_kappa,0.0048,0.0055,0.00593,0.00073,-0.0053,0.018
simple,v6,3,500,A_macrof1,0.1566,0.2716,0.07989,0.11503,0.1902,0.3953
simple,v6,3,500,B_oa,0.8183,0.8186,0.01723,0.00028,0.786,0.852
simple,v6,3,500,C_oa,0.8181,0.8185,0.01741,0.00043,0.785,0.853
simple,v6,3,500,A_oa_wtd,0.596,0.5953,0.01383,-0.00066,0.5678,0.6248
simple,v6,3,500,A_macrof1_wtd,0.1566,0.2716,0.07989,0.11503,0.1902,0.3953
simple,v6,3,500,C_frac_majority,,0.6838,0.0223,,,
strat,v6,3,500,A_oa,0.596,0.3502,0.01002,-0.24579,0.3288,0.3681
strat,v6,3,500,A_kappa,0.0048,0.0758,0.01317,0.07096,0.0489,0.0995
strat,v6,3,500,A_macrof1,0.1566,0.2444,0.00865,0.08779,0.2279,0.2598
strat,v6,3,500,B_oa,0.8183,0.819,0.0369,0.00062,0.7609,0.8945
strat,v6,3,500,C_oa,0.8181,0.8189,0.03675,0.00084,0.7606,0.8941
strat,v6,3,500,A_oa_wtd,0.596,0.5917,0.02553,-0.00427,0.547,0.6395
strat,v6,3,500,A_macrof1_wtd,0.1566,0.1559,0.00511,-0.00063,0.1469,0.1673
strat,v6,3,500,C_frac_majority,,0.6454,0.0217,,,
simple,v6,3,1000,A_oa,0.596,0.596,0.00907,3e-05,0.5775,0.6104
simple,v6,3,1000,A_kappa,0.0048,0.0051,0.00406,0.00027,-0.0023,0.013
simple,v6,3,1000,A_macrof1,0.1566,0.2194,0.05007,0.06282,0.1545,0.3777
simple,v6,3,1000,B_oa,0.8183,0.8176,0.01264,-0.0007,0.793,0.8416
simple,v6,3,1000,C_oa,0.8181,0.8174,0.01274,-0.0007,0.7934,0.8416
simple,v6,3,1000,A_oa_wtd,0.596,0.596,0.00907,3e-05,0.5775,0.6104
simple,v6,3,1000,A_macrof1_wtd,0.1566,0.2194,0.05007,0.06282,0.1545,0.3777
simple,v6,3,1000,C_frac_majority,,0.6833,0.01533,,,
strat,v6,3,1000,A_oa,0.596,0.3494,0.00824,-0.24659,0.3359,0.3659
strat,v6,3,1000,A_kappa,0.0048,0.0751,0.01033,0.0703,0.0568,0.0944
strat,v6,3,1000,A_macrof1,0.1566,0.2436,0.00684,0.08704,0.2307,0.2561
strat,v6,3,1000,B_oa,0.8183,0.815,0.02802,-0.00335,0.7612,0.8694
strat,v6,3,1000,C_oa,0.8181,0.8151,0.0279,-0.00298,0.7611,0.8693
strat,v6,3,1000,A_oa_wtd,0.596,0.5937,0.01956,-0.00231,0.5601,0.6337
strat,v6,3,1000,A_macrof1_wtd,0.1566,0.1561,0.00355,-0.00043,0.1501,0.1631
strat,v6,3,1000,C_frac_majority,,0.6453,0.01517,,,
simple,v6,3,2000,A_oa,0.596,0.5963,0.00638,0.00032,0.583,0.6097
simple,v6,3,2000,A_kappa,0.0048,0.0046,0.00266,-0.00022,-0.0007,0.0098
simple,v6,3,2000,A_macrof1,0.1566,0.1931,0.04046,0.0365,0.153,0.2668
simple,v6,3,2000,B_oa,0.8183,0.8184,0.00803,2e-05,0.8035,0.8346
simple,v6,3,2000,C_oa,0.8181,0.8182,0.0081,0.00011,0.8027,0.8345
simple,v6,3,2000,A_oa_wtd,0.596,0.5963,0.00638,0.00032,0.583,0.6097
simple,v6,3,2000,A_macrof1_wtd,0.1566,0.1931,0.04046,0.0365,0.153,0.2668
simple,v6,3,2000,C_frac_majority,,0.6847,0.01089,,,
strat,v6,3,2000,A_oa,0.596,0.3501,0.00455,-0.24586,0.3419,0.3595
strat,v6,3,2000,A_kappa,0.0048,0.0759,0.00564,0.07104,0.0643,0.0868
strat,v6,3,2000,A_macrof1,0.1566,0.2441,0.00379,0.08752,0.2374,0.2513
strat,v6,3,2000,B_oa,0.8183,0.8209,0.0163,0.00253,0.7896,0.8477
strat,v6,3,2000,C_oa,0.8181,0.8206,0.0163,0.0025,0.7893,0.8474
strat,v6,3,2000,A_oa_wtd,0.596,0.5951,0.0128,-0.00088,0.5696,0.6205
strat,v6,3,2000,A_macrof1_wtd,0.1566,0.1563,0.00245,-0.0003,0.1515,0.1606
strat,v6,3,2000,C_frac_majority,,0.6465,0.00815,,,
simple,v6,3,5000,A_oa,0.596,0.595,0.0044,-0.00096,0.5857,0.603
simple,v6,3,5000,A_kappa,0.0048,0.005,0.00162,0.00022,0.0021,0.0082
simple,v6,3,5000,A_macrof1,0.1566,0.1656,0.01644,0.00901,0.1547,0.197
simple,v6,3,5000,B_oa,0.8183,0.8179,0.00589,-0.00046,0.8059,0.8283
simple,v6,3,5000,C_oa,0.8181,0.8176,0.00592,-0.00046,0.8058,0.8284
simple,v6,3,5000,A_oa_wtd,0.596,0.595,0.0044,-0.00096,0.5857,0.603
simple,v6,3,5000,A_macrof1_wtd,0.1566,0.1656,0.01644,0.00901,0.1547,0.197
simple,v6,3,5000,C_frac_majority,,0.683,0.00742,,,
strat,v6,3,5000,A_oa,0.596,0.3517,0.00258,-0.24424,0.3463,0.3566
strat,v6,3,5000,A_kappa,0.0048,0.0756,0.00272,0.07074,0.0702,0.0804
strat,v6,3,5000,A_macrof1,0.1566,0.2438,0.00177,0.08722,0.2401,0.2471
strat,v6,3,5000,B_oa,0.8183,0.8181,0.01195,-0.00028,0.7929,0.8405
strat,v6,3,5000,C_oa,0.8181,0.8179,0.01198,-0.00016,0.7935,0.8388
strat,v6,3,5000,A_oa_wtd,0.596,0.5958,0.00909,-0.00016,0.5791,0.614
strat,v6,3,5000,A_macrof1_wtd,0.1566,0.1564,0.0018,-0.00018,0.153,0.1598
strat,v6,3,5000,C_frac_majority,,0.6497,0.00547,,,
simple,v6,5,20,A_oa,0.596,0.5905,0.06053,-0.00548,0.4768,0.697
simple,v6,5,20,A_kappa,0.0048,0.0032,0.01996,-0.00167,-0.0441,0.0496
simple,v6,5,20,A_macrof1,0.1566,0.621,0.16931,0.46441,0.3012,0.8215
simple,v6,5,20,B_oa,0.8648,0.857,0.07454,-0.00778,0.7,1.0
simple,v6,5,20,C_oa,0.8644,0.856,0.0753,-0.00837,0.7,1.0
simple,v6,5,20,A_oa_wtd,0.596,0.5905,0.06053,-0.00548,0.4768,0.697
simple,v6,5,20,A_macrof1_wtd,0.1566,0.621,0.16931,0.46441,0.3012,0.8215
simple,v6,5,20,C_frac_majority,,0.656,0.10256,,,
strat,v6,5,20,A_oa,0.596,0.3715,0.04828,-0.22444,0.2827,0.4572
strat,v6,5,20,A_kappa,0.0048,0.0631,0.06057,0.05831,-0.0524,0.183
strat,v6,5,20,A_macrof1,0.1566,0.2374,0.04313,0.08085,0.164,0.3265
strat,v6,5,20,B_oa,0.8648,0.831,0.17638,-0.03377,0.4941,0.9923
strat,v6,5,20,C_oa,0.8644,0.8306,0.17646,-0.03382,0.4936,0.9915
strat,v6,5,20,A_oa_wtd,0.596,0.5637,0.12589,-0.03224,0.3289,0.787
strat,v6,5,20,A_macrof1_wtd,0.1566,0.1524,0.02641,-0.00419,0.1024,0.2053
strat,v6,5,20,C_frac_majority,,0.5875,0.1211,,,
simple,v6,5,50,A_oa,0.596,0.5934,0.03803,-0.00258,0.5182,0.663
simple,v6,5,50,A_kappa,0.0048,0.0033,0.01365,-0.00151,-0.0206,0.0337
simple,v6,5,50,A_macrof1,0.1566,0.4922,0.19213,0.33561,0.2449,0.7842
simple,v6,5,50,B_oa,0.8648,0.8564,0.04768,-0.00838,0.74,0.9305
simple,v6,5,50,C_oa,0.8644,0.8572,0.04858,-0.00717,0.74,0.9305
simple,v6,5,50,A_oa_wtd,0.596,0.5934,0.03803,-0.00258,0.5182,0.663
simple,v6,5,50,A_macrof1_wtd,0.1566,0.4922,0.19213,0.33561,0.2449,0.7842
simple,v6,5,50,C_frac_majority,,0.6492,0.07283,,,
strat,v6,5,50,A_oa,0.596,0.3827,0.02682,-0.21333,0.3354,0.4383
strat,v6,5,50,A_kappa,0.0048,0.0778,0.03131,0.07296,0.012,0.1476
strat,v6,5,50,A_macrof1,0.1566,0.2419,0.01883,0.08536,0.2062,0.2766
strat,v6,5,50,B_oa,0.8648,0.8499,0.11012,-0.01488,0.5964,0.9906
strat,v6,5,50,C_oa,0.8644,0.8485,0.10942,-0.01586,0.5955,0.99
strat,v6,5,50,A_oa_wtd,0.596,0.5923,0.08171,-0.00365,0.4464,0.7485
strat,v6,5,50,A_macrof1_wtd,0.1566,0.1547,0.01418,-0.00191,0.1279,0.1842
strat,v6,5,50,C_frac_majority,,0.6046,0.06804,,,
simple,v6,5,100,A_oa,0.596,0.5965,0.02397,0.00047,0.5462,0.6373
simple,v6,5,100,A_kappa,0.0048,0.0047,0.01116,-0.00018,-0.0169,0.0268
simple,v6,5,100,A_macrof1,0.1566,0.3596,0.14138,0.20303,0.1962,0.761
simple,v6,5,100,B_oa,0.8648,0.8618,0.03211,-0.00298,0.8048,0.92
simple,v6,5,100,C_oa,0.8644,0.8617,0.03207,-0.00267,0.8048,0.92
simple,v6,5,100,A_oa_wtd,0.596,0.5965,0.02397,0.00047,0.5462,0.6373
simple,v6,5,100,A_macrof1_wtd,0.1566,0.3596,0.14138,0.20303,0.1962,0.761
simple,v6,5,100,C_frac_majority,,0.6521,0.04365,,,
strat,v6,5,100,A_oa,0.596,0.3848,0.02064,-0.21119,0.3442,0.4223
strat,v6,5,100,A_kappa,0.0048,0.0764,0.02207,0.07156,0.0296,0.112
strat,v6,5,100,A_macrof1,0.1566,0.2436,0.01413,0.08702,0.2168,0.2663
strat,v6,5,100,B_oa,0.8648,0.8576,0.08397,-0.00714,0.6931,0.9887
strat,v6,5,100,C_oa,0.8644,0.857,0.08481,-0.00738,0.6928,0.988
strat,v6,5,100,A_oa_wtd,0.596,0.5889,0.05956,-0.0071,0.4778,0.7104
strat,v6,5,100,A_macrof1_wtd,0.1566,0.1547,0.01116,-0.00192,0.1331,0.1777
strat,v6,5,100,C_frac_majority,,0.6109,0.04606,,,
simple,v6,5,200,A_oa,0.596,0.592,0.01569,-0.00399,0.5618,0.6265
simple,v6,5,200,A_kappa,0.0048,0.0047,0.00722,-0.00012,-0.0071,0.0179
simple,v6,5,200,A_macrof1,0.1566,0.2957,0.09887,0.13915,0.188,0.4099
simple,v6,5,200,B_oa,0.8648,0.8616,0.02327,-0.00318,0.82,0.905
simple,v6,5,200,C_oa,0.8644,0.8608,0.02367,-0.00357,0.82,0.905
simple,v6,5,200,A_oa_wtd,0.596,0.592,0.01569,-0.00399,0.5618,0.6265
simple,v6,5,200,A_macrof1_wtd,0.1566,0.2957,0.09887,0.13915,0.188,0.4099
simple,v6,5,200,C_frac_majority,,0.6482,0.03378,,,
strat,v6,5,200,A_oa,0.596,0.3848,0.01379,-0.21121,0.3582,0.4104
strat,v6,5,200,A_kappa,0.0048,0.0789,0.01793,0.07405,0.0449,0.1084
strat,v6,5,200,A_macrof1,0.1566,0.2449,0.01134,0.08834,0.224,0.2681
strat,v6,5,200,B_oa,0.8648,0.8668,0.04459,0.00202,0.7671,0.9524
strat,v6,5,200,C_oa,0.8644,0.8665,0.04367,0.00216,0.7674,0.9514
strat,v6,5,200,A_oa_wtd,0.596,0.5956,0.0387,-0.00037,0.5264,0.6587
strat,v6,5,200,A_macrof1_wtd,0.1566,0.1567,0.0086,0.00012,0.1424,0.1712
strat,v6,5,200,C_frac_majority,,0.6095,0.03303,,,
simple,v6,5,500,A_oa,0.596,0.5959,0.01275,-0.00013,0.571,0.6171
simple,v6,5,500,A_kappa,0.0048,0.0041,0.0052,-0.00074,-0.0047,0.0129
simple,v6,5,500,A_macrof1,0.1566,0.2186,0.04122,0.06205,0.1557,0.2669
simple,v6,5,500,B_oa,0.8648,0.8653,0.0163,0.0005,0.836,0.892
simple,v6,5,500,C_oa,0.8644,0.8648,0.0163,0.00039,0.8349,0.89
simple,v6,5,500,A_oa_wtd,0.596,0.5959,0.01275,-0.00013,0.571,0.6171
simple,v6,5,500,A_macrof1_wtd,0.1566,0.2186,0.04122,0.06205,0.1557,0.2669
simple,v6,5,500,C_frac_majority,,0.6522,0.02265,,,
strat,v6,5,500,A_oa,0.596,0.383,0.0082,-0.21294,0.3683,0.3998
strat,v6,5,500,A_kappa,0.0048,0.0755,0.01152,0.07067,0.0551,0.0976
strat,v6,5,500,A_macrof1,0.1566,0.243,0.00752,0.0864,0.2291,0.2579
strat,v6,5,500,B_oa,0.8648,0.8618,0.03323,-0.00296,0.8014,0.9199
strat,v6,5,500,C_oa,0.8644,0.861,0.03304,-0.00338,0.8011,0.9196
strat,v6,5,500,A_oa_wtd,0.596,0.5945,0.02305,-0.00147,0.55,0.6409
strat,v6,5,500,A_macrof1_wtd,0.1566,0.1561,0.00488,-0.0005,0.1477,0.1648
strat,v6,5,500,C_frac_majority,,0.607,0.02027,,,
simple,v6,5,1000,A_oa,0.596,0.596,0.00831,5e-05,0.5804,0.614
simple,v6,5,1000,A_kappa,0.0048,0.0046,0.00364,-0.00018,-0.0017,0.013
simple,v6,5,1000,A_macrof1,0.1566,0.1875,0.03298,0.03089,0.1538,0.2611
simple,v6,5,1000,B_oa,0.8648,0.8651,0.01115,0.00029,0.8454,0.886
simple,v6,5,1000,C_oa,0.8644,0.8645,0.01112,0.00015,0.845,0.8855
simple,v6,5,1000,A_oa_wtd,0.596,0.596,0.00831,5e-05,0.5804,0.614
simple,v6,5,1000,A_macrof1_wtd,0.1566,0.1875,0.03298,0.03089,0.1538,0.2611
simple,v6,5,1000,C_frac_majority,,0.6535,0.01604,,,
strat,v6,5,1000,A_oa,0.596,0.3846,0.00618,-0.21139,0.3707,0.3945
strat,v6,5,1000,A_kappa,0.0048,0.0768,0.00679,0.072,0.065,0.0882
strat,v6,5,1000,A_macrof1,0.1566,0.244,0.00403,0.08738,0.2363,0.2511
strat,v6,5,1000,B_oa,0.8648,0.8611,0.02458,-0.00368,0.8117,0.9005
strat,v6,5,1000,C_oa,0.8644,0.8606,0.02428,-0.00375,0.8112,0.9001
strat,v6,5,1000,A_oa_wtd,0.596,0.594,0.01737,-0.00203,0.5666,0.6248
strat,v6,5,1000,A_macrof1_wtd,0.1566,0.1564,0.00312,-0.00019,0.1508,0.1619
strat,v6,5,1000,C_frac_majority,,0.6069,0.01398,,,
simple,v6,5,2000,A_oa,0.596,0.595,0.00485,-0.00097,0.5849,0.6034
simple,v6,5,2000,A_kappa,0.0048,0.0052,0.002,0.00033,0.0017,0.0088
simple,v6,5,2000,A_macrof1,0.1566,0.1652,0.01566,0.00865,0.1548,0.197
simple,v6,5,2000,B_oa,0.8648,0.8645,0.00725,-0.00024,0.8515,0.878
simple,v6,5,2000,C_oa,0.8644,0.8641,0.00731,-0.00027,0.8512,0.877
simple,v6,5,2000,A_oa_wtd,0.596,0.595,0.00485,-0.00097,0.5849,0.6034
simple,v6,5,2000,A_macrof1_wtd,0.1566,0.1652,0.01566,0.00865,0.1548,0.197
simple,v6,5,2000,C_frac_majority,,0.6525,0.00912,,,
strat,v6,5,2000,A_oa,0.596,0.3851,0.00357,-0.2109,0.3794,0.3923
strat,v6,5,2000,A_kappa,0.0048,0.076,0.00357,0.0712,0.0702,0.0833
strat,v6,5,2000,A_macrof1,0.1566,0.2436,0.00192,0.087,0.2401,0.2476
strat,v6,5,2000,B_oa,0.8648,0.863,0.01457,-0.00182,0.8325,0.8891
strat,v6,5,2000,C_oa,0.8644,0.8627,0.01458,-0.00166,0.8322,0.8899
strat,v6,5,2000,A_oa_wtd,0.596,0.5943,0.01224,-0.00164,0.5703,0.6158
strat,v6,5,2000,A_macrof1_wtd,0.1566,0.1563,0.00251,-0.00031,0.1518,0.1609
strat,v6,5,2000,C_frac_majority,,0.614,0.00778,,,
simple,v6,5,5000,A_oa,0.596,0.596,0.004,5e-05,0.589,0.6039
simple,v6,5,5000,A_kappa,0.0048,0.0049,0.00159,3e-05,0.0023,0.0082
simple,v6,5,5000,A_macrof1,0.1566,0.1582,0.00773,0.00159,0.1548,0.1945
simple,v6,5,5000,B_oa,0.8648,0.8646,0.00426,-0.00016,0.8547,0.8717
simple,v6,5,5000,C_oa,0.8644,0.864,0.0043,-0.00037,0.8539,0.8713
simple,v6,5,5000,A_oa_wtd,0.596,0.596,0.004,5e-05,0.589,0.6039
simple,v6,5,5000,A_macrof1_wtd,0.1566,0.1582,0.00773,0.00159,0.1548,0.1945
simple,v6,5,5000,C_frac_majority,,0.6539,0.00701,,,
strat,v6,5,5000,A_oa,0.596,0.3885,0.00276,-0.20749,0.3834,0.3946
strat,v6,5,5000,A_kappa,0.0048,0.0636,0.0029,0.05875,0.0586,0.0697
strat,v6,5,5000,A_macrof1,0.1566,0.2292,0.00149,0.07259,0.2269,0.2326
strat,v6,5,5000,B_oa,0.8648,0.8655,0.00985,0.00074,0.8489,0.8826
strat,v6,5,5000,C_oa,0.8644,0.8652,0.00976,0.00085,0.8481,0.8822
strat,v6,5,5000,A_oa_wtd,0.596,0.5968,0.00822,0.00077,0.5815,0.6143
strat,v6,5,5000,A_macrof1_wtd,0.1566,0.1566,0.00141,4e-05,0.1541,0.1592
strat,v6,5,5000,C_frac_majority,,0.6438,0.00653,,,
simple,v6,7,20,A_oa,0.596,0.5899,0.04416,-0.00608,0.5131,0.6706
simple,v6,7,20,A_kappa,0.0048,0.0044,0.02479,-0.00042,-0.0572,0.0675
simple,v6,7,20,A_macrof1,0.1566,0.5615,0.18246,0.40494,0.2748,0.8013
simple,v6,7,20,B_oa,0.8868,0.884,0.06391,-0.0028,0.7738,1.0
simple,v6,7,20,C_oa,0.8862,0.883,0.06204,-0.00315,0.7738,0.9762
simple,v6,7,20,A_oa_wtd,0.596,0.5899,0.04416,-0.00608,0.5131,0.6706
simple,v6,7,20,A_macrof1_wtd,0.1566,0.5615,0.18246,0.40494,0.2748,0.8013
simple,v6,7,20,C_frac_majority,,0.638,0.09404,,,
strat,v6,7,20,A_oa,0.596,0.406,0.04231,-0.19,0.333,0.4975
strat,v6,7,20,A_kappa,0.0048,0.0737,0.04968,0.06892,-0.0285,0.1754
strat,v6,7,20,A_macrof1,0.1566,0.2394,0.03091,0.08283,0.1811,0.3014
strat,v6,7,20,B_oa,0.8868,0.8936,0.14791,0.00682,0.4967,0.9949
strat,v6,7,20,C_oa,0.8862,0.8932,0.14789,0.00707,0.4979,0.9932
strat,v6,7,20,A_oa_wtd,0.596,0.5954,0.10466,-0.00063,0.4128,0.7734
strat,v6,7,20,A_macrof1_wtd,0.1566,0.1561,0.01857,-0.00051,0.1235,0.1911
strat,v6,7,20,C_frac_majority,,0.6025,0.10716,,,
simple,v6,7,50,A_oa,0.596,0.5978,0.03503,0.00177,0.5345,0.6719
simple,v6,7,50,A_kappa,0.0048,0.0026,0.01228,-0.00219,-0.0206,0.0348
simple,v6,7,50,A_macrof1,0.1566,0.4482,0.18102,0.2916,0.2222,0.7718
simple,v6,7,50,B_oa,0.8868,0.8912,0.04569,0.0044,0.8,0.96
simple,v6,7,50,C_oa,0.8862,0.8902,0.04684,0.00405,0.8,0.96
simple,v6,7,50,A_oa_wtd,0.596,0.5978,0.03503,0.00177,0.5345,0.6719
simple,v6,7,50,A_macrof1_wtd,0.1566,0.4482,0.18102,0.2916,0.2222,0.7718
simple,v6,7,50,C_frac_majority,,0.646,0.07421,,,
strat,v6,7,50,A_oa,0.596,0.4113,0.02839,-0.18469,0.3586,0.4596
strat,v6,7,50,A_kappa,0.0048,0.0782,0.03464,0.07336,0.0185,0.1512
strat,v6,7,50,A_macrof1,0.1566,0.2431,0.02128,0.08649,0.2033,0.2835
strat,v6,7,50,B_oa,0.8868,0.8783,0.09967,-0.00855,0.6914,0.9923
strat,v6,7,50,C_oa,0.8862,0.8767,0.10104,-0.00946,0.691,0.9911
strat,v6,7,50,A_oa_wtd,0.596,0.5939,0.07672,-0.0021,0.4469,0.7402
strat,v6,7,50,A_macrof1_wtd,0.1566,0.1552,0.0138,-0.00135,0.1291,0.1825
strat,v6,7,50,C_frac_majority,,0.5932,0.06847,,,
simple,v6,7,100,A_oa,0.596,0.5971,0.02235,0.00114,0.5453,0.6415
simple,v6,7,100,A_kappa,0.0048,0.0043,0.0091,-0.00052,-0.0121,0.0233
simple,v6,7,100,A_macrof1,0.1566,0.3069,0.10528,0.15035,0.1922,0.5808
simple,v6,7,100,B_oa,0.8868,0.888,0.03229,0.0012,0.8247,0.94
simple,v6,7,100,C_oa,0.8862,0.8871,0.03204,0.00095,0.8247,0.9352
simple,v6,7,100,A_oa_wtd,0.596,0.5971,0.02235,0.00114,0.5453,0.6415
simple,v6,7,100,A_macrof1_wtd,0.1566,0.3069,0.10528,0.15035,0.1922,0.5808
simple,v6,7,100,C_frac_majority,,0.6471,0.046,,,
strat,v6,7,100,A_oa,0.596,0.4119,0.02378,-0.18407,0.3618,0.4569
strat,v6,7,100,A_kappa,0.0048,0.0768,0.02328,0.07203,0.0282,0.1166
strat,v6,7,100,A_macrof1,0.1566,0.2432,0.01359,0.08666,0.2178,0.2686
strat,v6,7,100,B_oa,0.8868,0.8837,0.06492,-0.00313,0.7442,0.9906
strat,v6,7,100,C_oa,0.8862,0.8828,0.06356,-0.00339,0.744,0.9898
strat,v6,7,100,A_oa_wtd,0.596,0.5911,0.05837,-0.00486,0.4769,0.7015
strat,v6,7,100,A_macrof1_wtd,0.1566,0.1553,0.01044,-0.00125,0.1321,0.175
strat,v6,7,100,C_frac_majority,,0.5995,0.04804,,,
simple,v6,7,200,A_oa,0.596,0.5949,0.01632,-0.00107,0.5595,0.6243
simple,v6,7,200,A_kappa,0.0048,0.0054,0.00672,0.00062,-0.0086,0.0196
simple,v6,7,200,A_macrof1,0.1566,0.2378,0.06062,0.08118,0.1576,0.3917
simple,v6,7,200,B_oa,0.8868,0.8845,0.0218,-0.00225,0.84,0.9226
simple,v6,7,200,C_oa,0.8862,0.8832,0.02171,-0.00295,0.84,0.9226
simple,v6,7,200,A_oa_wtd,0.596,0.5949,0.01632,-0.00107,0.5595,0.6243
simple,v6,7,200,A_macrof1_wtd,0.1566,0.2378,0.06062,0.08118,0.1576,0.3917
simple,v6,7,200,C_frac_majority,,0.6475,0.03459,,,
strat,v6,7,200,A_oa,0.596,0.408,0.01375,-0.18797,0.3816,0.4321
strat,v6,7,200,A_kappa,0.0048,0.0741,0.01434,0.06923,0.0449,0.0992
strat,v6,7,200,A_macrof1,0.1566,0.2405,0.00857,0.08389,0.2254,0.2574
strat,v6,7,200,B_oa,0.8868,0.8812,0.04428,-0.00556,0.8041,0.9782
strat,v6,7,200,C_oa,0.8862,0.8804,0.04378,-0.00576,0.8033,0.9773
strat,v6,7,200,A_oa_wtd,0.596,0.5912,0.04175,-0.00475,0.5154,0.6663
strat,v6,7,200,A_macrof1_wtd,0.1566,0.1549,0.0076,-0.00167,0.141,0.1678
strat,v6,7,200,C_frac_majority,,0.5904,0.03265,,,
simple,v6,7,500,A_oa,0.596,0.5973,0.01089,0.00128,0.5804,0.6227
simple,v6,7,500,A_kappa,0.0048,0.0049,0.00406,6e-05,-0.0029,0.0129
simple,v6,7,500,A_macrof1,0.1566,0.2082,0.04136,0.0516,0.1557,0.2657
simple,v6,7,500,B_oa,0.8868,0.8879,0.01321,0.0011,0.862,0.9132
simple,v6,7,500,C_oa,0.8862,0.8873,0.01345,0.00113,0.862,0.9132
simple,v6,7,500,A_oa_wtd,0.596,0.5973,0.01089,0.00128,0.5804,0.6227
simple,v6,7,500,A_macrof1_wtd,0.1566,0.2082,0.04136,0.0516,0.1557,0.2657
simple,v6,7,500,C_frac_majority,,0.6466,0.02103,,,
strat,v6,7,500,A_oa,0.596,0.4101,0.00859,-0.18587,0.3927,0.4255
strat,v6,7,500,A_kappa,0.0048,0.0742,0.00887,0.06941,0.0564,0.0903
strat,v6,7,500,A_macrof1,0.1566,0.2413,0.00507,0.08471,0.2305,0.2508
strat,v6,7,500,B_oa,0.8868,0.886,0.02711,-0.00084,0.8217,0.9307
strat,v6,7,500,C_oa,0.8862,0.8851,0.02664,-0.00102,0.8217,0.9306
strat,v6,7,500,A_oa_wtd,0.596,0.5977,0.02192,0.00174,0.5494,0.6348
strat,v6,7,500,A_macrof1_wtd,0.1566,0.1567,0.00418,9e-05,0.1474,0.1632
strat,v6,7,500,C_frac_majority,,0.5988,0.01758,,,
simple,v6,7,1000,A_oa,0.596,0.5966,0.00745,0.0006,0.5835,0.6124
simple,v6,7,1000,A_kappa,0.0048,0.0045,0.00325,-0.00036,-0.0012,0.0105
simple,v6,7,1000,A_macrof1,0.1566,0.1726,0.02251,0.01602,0.1536,0.2007
simple,v6,7,1000,B_oa,0.8868,0.8876,0.00938,0.00079,0.871,0.9086
simple,v6,7,1000,C_oa,0.8862,0.887,0.00926,0.00088,0.8695,0.9081
simple,v6,7,1000,A_oa_wtd,0.596,0.5966,0.00745,0.0006,0.5835,0.6124
simple,v6,7,1000,A_macrof1_wtd,0.1566,0.1726,0.02251,0.01602,0.1536,0.2007
simple,v6,7,1000,C_frac_majority,,0.6468,0.01433,,,
strat,v6,7,1000,A_oa,0.596,0.4104,0.0049,-0.18556,0.4008,0.4189
strat,v6,7,1000,A_kappa,0.0048,0.0756,0.00599,0.07079,0.0653,0.0885
strat,v6,7,1000,A_macrof1,0.1566,0.2421,0.0032,0.08548,0.2362,0.248
strat,v6,7,1000,B_oa,0.8868,0.891,0.02227,0.00422,0.8463,0.9332
strat,v6,7,1000,C_oa,0.8862,0.8904,0.02235,0.00421,0.8457,0.9327
strat,v6,7,1000,A_oa_wtd,0.596,0.5983,0.01558,0.00226,0.5666,0.6228
strat,v6,7,1000,A_macrof1_wtd,0.1566,0.157,0.00308,0.00043,0.1504,0.163
strat,v6,7,1000,C_frac_majority,,0.6023,0.01299,,,
simple,v6,7,2000,A_oa,0.596,0.5956,0.00485,-0.00043,0.586,0.6046
simple,v6,7,2000,A_kappa,0.0048,0.0046,0.00243,-0.00025,-0.0002,0.0092
simple,v6,7,2000,A_macrof1,0.1566,0.1603,0.01161,0.00372,0.1534,0.1953
simple,v6,7,2000,B_oa,0.8868,0.8866,0.00703,-0.00019,0.8715,0.8988
simple,v6,7,2000,C_oa,0.8862,0.8861,0.00708,-9e-05,0.8707,0.8983
simple,v6,7,2000,A_oa_wtd,0.596,0.5956,0.00485,-0.00043,0.586,0.6046
simple,v6,7,2000,A_macrof1_wtd,0.1566,0.1603,0.01161,0.00372,0.1534,0.1953
simple,v6,7,2000,C_frac_majority,,0.6467,0.00994,,,
strat,v6,7,2000,A_oa,0.596,0.4091,0.00409,-0.18693,0.4014,0.4168
strat,v6,7,2000,A_kappa,0.0048,0.0672,0.00407,0.06234,0.0602,0.076
strat,v6,7,2000,A_macrof1,0.1566,0.2332,0.00204,0.07664,0.2295,0.2376
strat,v6,7,2000,B_oa,0.8868,0.887,0.01573,0.00024,0.8562,0.9154
strat,v6,7,2000,C_oa,0.8862,0.8862,0.01587,5e-05,0.8559,0.9139
strat,v6,7,2000,A_oa_wtd,0.596,0.5941,0.01112,-0.00185,0.5743,0.6142
strat,v6,7,2000,A_macrof1_wtd,0.1566,0.1563,0.00236,-0.00027,0.152,0.1614
strat,v6,7,2000,C_frac_majority,,0.6193,0.0086,,,
simple,v6,7,5000,A_oa,0.596,0.5957,0.00338,-0.00026,0.5902,0.6022
simple,v6,7,5000,A_kappa,0.0048,0.0049,0.00157,8e-05,0.0021,0.0073
simple,v6,7,5000,A_macrof1,0.1566,0.1566,0.00097,-3e-05,0.1549,0.1587
simple,v6,7,5000,B_oa,0.8868,0.8864,0.0045,-0.00037,0.8788,0.8951
