design,version,W,n,metric,census,mean,sd,bias,lo,hi
strat,v6,1,5000,C_oa,0.1881,0.188,0.00988,-0.00011,0.1634,0.2012
strat,v6,1,5000,A_oa_wtd,0.1881,0.188,0.00988,-0.00011,0.1634,0.2012
strat,v6,1,5000,A_macrof1_wtd,0.1042,0.1045,0.00421,0.00032,0.0957,0.1118
strat,v6,1,5000,C_frac_majority,,1.0,0.0,,,
simple,v6,3,20,A_oa,0.1885,0.1873,0.03878,-0.00123,0.1249,0.2558
simple,v6,3,20,A_kappa,0.0596,0.0534,0.03881,-0.00622,-0.0176,0.129
simple,v6,3,20,A_macrof1,0.1042,0.2147,0.05764,0.11049,0.1311,0.3621
simple,v6,3,20,B_oa,0.2404,0.232,0.08334,-0.00839,0.0738,0.35
simple,v6,3,20,C_oa,0.2384,0.2295,0.08137,-0.00888,0.1,0.35
simple,v6,3,20,A_oa_wtd,0.1885,0.1873,0.03878,-0.00123,0.1249,0.2558
simple,v6,3,20,A_macrof1_wtd,0.1042,0.2147,0.05764,0.11049,0.1311,0.3621
simple,v6,3,20,C_frac_majority,,0.1975,0.08744,,,
strat,v6,3,20,A_oa,0.1885,0.1524,0.03857,-0.0361,0.0833,0.2362
strat,v6,3,20,A_kappa,0.0596,0.0519,0.04271,-0.00776,-0.0213,0.141
strat,v6,3,20,A_macrof1,0.1042,0.1769,0.04046,0.07265,0.1123,0.2628
strat,v6,3,20,B_oa,0.2404,0.2158,0.1707,-0.02455,0.0011,0.5346
strat,v6,3,20,C_oa,0.2384,0.2223,0.17055,-0.01611,0.0003,0.5447
strat,v6,3,20,A_oa_wtd,0.1885,0.1887,0.06417,0.00021,0.0693,0.3131
strat,v6,3,20,A_macrof1_wtd,0.1042,0.1382,0.04664,0.03399,0.0666,0.2476
strat,v6,3,20,C_frac_majority,,0.192,0.09065,,,
simple,v6,3,50,A_oa,0.1885,0.1916,0.02731,0.00307,0.1399,0.2446
simple,v6,3,50,A_kappa,0.0596,0.0622,0.0279,0.0026,0.0025,0.1241
simple,v6,3,50,A_macrof1,0.1042,0.1741,0.03272,0.06993,0.122,0.2416
simple,v6,3,50,B_oa,0.2404,0.2488,0.06466,0.00841,0.14,0.38
simple,v6,3,50,C_oa,0.2384,0.2468,0.06484,0.00842,0.14,0.38
simple,v6,3,50,A_oa_wtd,0.1885,0.1916,0.02731,0.00307,0.1399,0.2446
simple,v6,3,50,A_macrof1_wtd,0.1042,0.1741,0.03272,0.06993,0.122,0.2416
simple,v6,3,50,C_frac_majority,,0.1902,0.05322,,,
strat,v6,3,50,A_oa,0.1885,0.1443,0.02457,-0.04424,0.1043,0.1991
strat,v6,3,50,A_kappa,0.0596,0.0434,0.02667,-0.01623,-0.0014,0.1032
strat,v6,3,50,A_macrof1,0.1042,0.1401,0.02355,0.03593,0.1026,0.1906
strat,v6,3,50,B_oa,0.2404,0.2476,0.10976,0.0072,0.0557,0.4475
strat,v6,3,50,C_oa,0.2384,0.2445,0.11197,0.00611,0.0435,0.4429
strat,v6,3,50,A_oa_wtd,0.1885,0.1876,0.04671,-0.00092,0.1022,0.2689
strat,v6,3,50,A_macrof1_wtd,0.1042,0.1082,0.02535,0.00394,0.066,0.1707
strat,v6,3,50,C_frac_majority,,0.1992,0.05218,,,
simple,v6,3,100,A_oa,0.1885,0.1887,0.0205,0.00013,0.1561,0.2335
simple,v6,3,100,A_kappa,0.0596,0.0594,0.01911,-0.00023,0.0275,0.099
simple,v6,3,100,A_macrof1,0.1042,0.1578,0.02214,0.05359,0.1246,0.2039
simple,v6,3,100,B_oa,0.2404,0.2395,0.04167,-0.00089,0.1648,0.3252
simple,v6,3,100,C_oa,0.2384,0.239,0.04284,0.00062,0.15,0.33
simple,v6,3,100,A_oa_wtd,0.1885,0.1887,0.0205,0.00013,0.1561,0.2335
simple,v6,3,100,A_macrof1_wtd,0.1042,0.1578,0.02214,0.05359,0.1246,0.2039
simple,v6,3,100,C_frac_majority,,0.196,0.03706,,,
strat,v6,3,100,A_oa,0.1885,0.1486,0.01655,-0.03991,0.1167,0.1839
strat,v6,3,100,A_kappa,0.0596,0.0483,0.01796,-0.01133,0.0131,0.084
strat,v6,3,100,A_macrof1,0.1042,0.1392,0.01703,0.03495,0.1097,0.1689
strat,v6,3,100,B_oa,0.2404,0.2404,0.08166,3e-05,0.0995,0.4106
strat,v6,3,100,C_oa,0.2384,0.2371,0.08344,-0.00131,0.1119,0.4005
strat,v6,3,100,A_oa_wtd,0.1885,0.1914,0.02951,0.00289,0.1436,0.2393
strat,v6,3,100,A_macrof1_wtd,0.1042,0.1076,0.01461,0.00336,0.0834,0.1372
strat,v6,3,100,C_frac_majority,,0.1936,0.03374,,,
simple,v6,3,200,A_oa,0.1885,0.1874,0.01463,-0.00116,0.1592,0.2147
simple,v6,3,200,A_kappa,0.0596,0.0583,0.01384,-0.00134,0.0347,0.0868
simple,v6,3,200,A_macrof1,0.1042,0.1474,0.01774,0.0432,0.1178,0.1799
simple,v6,3,200,B_oa,0.2404,0.2382,0.03323,-0.00219,0.17,0.305
simple,v6,3,200,C_oa,0.2384,0.2373,0.03266,-0.00108,0.17,0.295
simple,v6,3,200,A_oa_wtd,0.1885,0.1874,0.01463,-0.00116,0.1592,0.2147
simple,v6,3,200,A_macrof1_wtd,0.1042,0.1474,0.01774,0.0432,0.1178,0.1799
simple,v6,3,200,C_frac_majority,,0.191,0.02172,,,
strat,v6,3,200,A_oa,0.1885,0.1462,0.01327,-0.04234,0.1214,0.1701
strat,v6,3,200,A_kappa,0.0596,0.0455,0.01447,-0.01416,0.0172,0.0726
strat,v6,3,200,A_macrof1,0.1042,0.1342,0.01181,0.03002,0.1125,0.156
strat,v6,3,200,B_oa,0.2404,0.2349,0.0637,-0.00551,0.1266,0.3441
strat,v6,3,200,C_oa,0.2384,0.2357,0.06504,-0.00271,0.1191,0.3522
strat,v6,3,200,A_oa_wtd,0.1885,0.1872,0.02629,-0.00129,0.1425,0.237
strat,v6,3,200,A_macrof1_wtd,0.1042,0.1028,0.01311,-0.00146,0.077,0.1303
strat,v6,3,200,C_frac_majority,,0.1946,0.02883,,,
simple,v6,3,500,A_oa,0.1885,0.1905,0.00883,0.00197,0.1722,0.2054
simple,v6,3,500,A_kappa,0.0596,0.0609,0.00971,0.00124,0.0411,0.0792
simple,v6,3,500,A_macrof1,0.1042,0.1378,0.01611,0.03359,0.1073,0.1645
simple,v6,3,500,B_oa,0.2404,0.2446,0.01884,0.00419,0.215,0.2792
simple,v6,3,500,C_oa,0.2384,0.2425,0.0186,0.00414,0.2109,0.2782
simple,v6,3,500,A_oa_wtd,0.1885,0.1905,0.00883,0.00197,0.1722,0.2054
simple,v6,3,500,A_macrof1_wtd,0.1042,0.1378,0.01611,0.03359,0.1073,0.1645
simple,v6,3,500,C_frac_majority,,0.1902,0.01993,,,
strat,v6,3,500,A_oa,0.1885,0.1482,0.00791,-0.0403,0.1362,0.1628
strat,v6,3,500,A_kappa,0.0596,0.0479,0.00879,-0.01176,0.0335,0.0645
strat,v6,3,500,A_macrof1,0.1042,0.1367,0.00769,0.03252,0.123,0.1519
strat,v6,3,500,B_oa,0.2404,0.2405,0.03329,0.0001,0.178,0.2963
strat,v6,3,500,C_oa,0.2384,0.2396,0.03183,0.00118,0.1783,0.2956
strat,v6,3,500,A_oa_wtd,0.1885,0.1908,0.0132,0.00231,0.1658,0.2181
strat,v6,3,500,A_macrof1_wtd,0.1042,0.1051,0.00706,0.00087,0.093,0.1191
strat,v6,3,500,C_frac_majority,,0.1919,0.01826,,,
simple,v6,3,1000,A_oa,0.1885,0.1887,0.00582,0.00018,0.1775,0.1999
simple,v6,3,1000,A_kappa,0.0596,0.06,0.00591,0.00038,0.0498,0.0721
simple,v6,3,1000,A_macrof1,0.1042,0.1292,0.0126,0.02496,0.1068,0.1537
simple,v6,3,1000,B_oa,0.2404,0.2407,0.0135,0.00026,0.2125,0.2635
simple,v6,3,1000,C_oa,0.2384,0.2382,0.01211,-0.00019,0.2139,0.2625
simple,v6,3,1000,A_oa_wtd,0.1885,0.1887,0.00582,0.00018,0.1775,0.1999
simple,v6,3,1000,A_macrof1_wtd,0.1042,0.1292,0.0126,0.02496,0.1068,0.1537
simple,v6,3,1000,C_frac_majority,,0.1919,0.01215,,,
strat,v6,3,1000,A_oa,0.1885,0.1475,0.00496,-0.04102,0.1396,0.1579
strat,v6,3,1000,A_kappa,0.0596,0.0471,0.00548,-0.01257,0.0389,0.0584
strat,v6,3,1000,A_macrof1,0.1042,0.1361,0.00454,0.03192,0.1275,0.1455
strat,v6,3,1000,B_oa,0.2404,0.2443,0.02663,0.00394,0.1941,0.3037
strat,v6,3,1000,C_oa,0.2384,0.2431,0.02612,0.00469,0.1943,0.3043
strat,v6,3,1000,A_oa_wtd,0.1885,0.1887,0.01003,0.00019,0.1709,0.2071
strat,v6,3,1000,A_macrof1_wtd,0.1042,0.1045,0.00534,0.00031,0.0951,0.116
strat,v6,3,1000,C_frac_majority,,0.1942,0.01194,,,
simple,v6,3,2000,A_oa,0.1885,0.1883,0.00435,-0.00018,0.1785,0.1965
simple,v6,3,2000,A_kappa,0.0596,0.0593,0.00451,-0.00034,0.0487,0.0667
simple,v6,3,2000,A_macrof1,0.1042,0.1195,0.01111,0.01532,0.1034,0.1431
simple,v6,3,2000,B_oa,0.2404,0.2416,0.00982,0.00117,0.2232,0.2583
simple,v6,3,2000,C_oa,0.2384,0.239,0.00993,0.00059,0.2209,0.2555
simple,v6,3,2000,A_oa_wtd,0.1885,0.1883,0.00435,-0.00018,0.1785,0.1965
simple,v6,3,2000,A_macrof1_wtd,0.1042,0.1195,0.01111,0.01532,0.1034,0.1431
simple,v6,3,2000,C_frac_majority,,0.191,0.00843,,,
strat,v6,3,2000,A_oa,0.1885,0.1469,0.0038,-0.04161,0.1393,0.1544
strat,v6,3,2000,A_kappa,0.0596,0.0465,0.00416,-0.01318,0.0383,0.0546
strat,v6,3,2000,A_macrof1,0.1042,0.1357,0.0035,0.03149,0.1298,0.1422
strat,v6,3,2000,B_oa,0.2404,0.2408,0.01804,0.00043,0.2084,0.2725
strat,v6,3,2000,C_oa,0.2384,0.239,0.01826,0.00066,0.2059,0.2707
strat,v6,3,2000,A_oa_wtd,0.1885,0.1879,0.00783,-0.00057,0.1724,0.2018
strat,v6,3,2000,A_macrof1_wtd,0.1042,0.1039,0.0037,-0.00033,0.0968,0.11
strat,v6,3,2000,C_frac_majority,,0.195,0.00873,,,
simple,v6,3,5000,A_oa,0.1885,0.1884,0.00284,-0.00016,0.1834,0.1935
simple,v6,3,5000,A_kappa,0.0596,0.0596,0.00269,-6e-05,0.0543,0.0644
simple,v6,3,5000,A_macrof1,0.1042,0.1094,0.00786,0.00523,0.1019,0.1292
simple,v6,3,5000,B_oa,0.2404,0.2396,0.00598,-0.00075,0.228,0.2506
simple,v6,3,5000,C_oa,0.2384,0.2376,0.00595,-0.00077,0.2265,0.2476
simple,v6,3,5000,A_oa_wtd,0.1885,0.1884,0.00284,-0.00016,0.1834,0.1935
simple,v6,3,5000,A_macrof1_wtd,0.1042,0.1094,0.00786,0.00523,0.1019,0.1292
simple,v6,3,5000,C_frac_majority,,0.1909,0.00607,,,
strat,v6,3,5000,A_oa,0.1885,0.1471,0.00249,-0.04141,0.1434,0.1522
strat,v6,3,5000,A_kappa,0.0596,0.0467,0.00276,-0.01295,0.0425,0.0522
strat,v6,3,5000,A_macrof1,0.1042,0.136,0.00226,0.03176,0.1322,0.1403
strat,v6,3,5000,B_oa,0.2404,0.2401,0.0111,-0.00033,0.2198,0.2611
strat,v6,3,5000,C_oa,0.2384,0.2382,0.01179,-0.00016,0.2183,0.2604
strat,v6,3,5000,A_oa_wtd,0.1885,0.1885,0.00458,1e-05,0.1806,0.1973
strat,v6,3,5000,A_macrof1_wtd,0.1042,0.1042,0.00232,-6e-05,0.0993,0.1092
strat,v6,3,5000,C_frac_majority,,0.1938,0.00498,,,
simple,v6,5,20,A_oa,0.1885,0.186,0.03515,-0.00251,0.126,0.2523
simple,v6,5,20,A_kappa,0.0597,0.0584,0.03636,-0.00126,-0.0016,0.1285
simple,v6,5,20,A_macrof1,0.1042,0.1738,0.04104,0.06962,0.1054,0.2447
simple,v6,5,20,B_oa,0.2403,0.2315,0.08338,-0.00882,0.1,0.4
simple,v6,5,20,C_oa,0.2369,0.229,0.08444,-0.00793,0.1,0.3762
simple,v6,5,20,A_oa_wtd,0.1885,0.186,0.03515,-0.00251,0.126,0.2523
simple,v6,5,20,A_macrof1_wtd,0.1042,0.1738,0.04104,0.06962,0.1054,0.2447
simple,v6,5,20,C_frac_majority,,0.0765,0.05387,,,
strat,v6,5,20,A_oa,0.1885,0.153,0.02969,-0.03552,0.108,0.2232
strat,v6,5,20,A_kappa,0.0597,0.05,0.03244,-0.0097,0.0006,0.1227
strat,v6,5,20,A_macrof1,0.1042,0.1511,0.0307,0.04683,0.103,0.2165
strat,v6,5,20,B_oa,0.2403,0.2601,0.18218,0.0198,0.0021,0.6454
strat,v6,5,20,C_oa,0.2369,0.2472,0.18063,0.01027,0.008,0.6394
strat,v6,5,20,A_oa_wtd,0.1885,0.1916,0.05417,0.00309,0.0874,0.2858
strat,v6,5,20,A_macrof1_wtd,0.1042,0.1174,0.03119,0.01314,0.0685,0.178
strat,v6,5,20,C_frac_majority,,0.1,0.0659,,,
simple,v6,5,50,A_oa,0.1885,0.1842,0.02151,-0.00433,0.1464,0.2305
simple,v6,5,50,A_kappa,0.0597,0.0532,0.02093,-0.0064,0.0221,0.0969
simple,v6,5,50,A_macrof1,0.1042,0.1509,0.02459,0.04665,0.114,0.21
simple,v6,5,50,B_oa,0.2403,0.2318,0.06401,-0.00852,0.12,0.3505
simple,v6,5,50,C_oa,0.2369,0.2274,0.06265,-0.00953,0.12,0.34
simple,v6,5,50,A_oa_wtd,0.1885,0.1842,0.02151,-0.00433,0.1464,0.2305
simple,v6,5,50,A_macrof1_wtd,0.1042,0.1509,0.02459,0.04665,0.114,0.21
simple,v6,5,50,C_frac_majority,,0.0734,0.0398,,,
strat,v6,5,50,A_oa,0.1885,0.1522,0.01912,-0.03636,0.1192,0.1898
strat,v6,5,50,A_kappa,0.0597,0.0495,0.0211,-0.01012,0.0103,0.0895
strat,v6,5,50,A_macrof1,0.1042,0.1387,0.01922,0.03444,0.1085,0.1781
strat,v6,5,50,B_oa,0.2403,0.2366,0.11253,-0.00376,0.0669,0.4807
strat,v6,5,50,C_oa,0.2369,0.2418,0.10915,0.0049,0.067,0.4985
strat,v6,5,50,A_oa_wtd,0.1885,0.192,0.03535,0.00345,0.1273,0.2581
strat,v6,5,50,A_macrof1_wtd,0.1042,0.1071,0.01933,0.00284,0.0762,0.146
strat,v6,5,50,C_frac_majority,,0.0956,0.03625,,,
simple,v6,5,100,A_oa,0.1885,0.1886,0.01781,7e-05,0.1565,0.2259
simple,v6,5,100,A_kappa,0.0597,0.0596,0.0175,-5e-05,0.0308,0.0962
simple,v6,5,100,A_macrof1,0.1042,0.1477,0.02177,0.04347,0.1137,0.1966
simple,v6,5,100,B_oa,0.2403,0.2443,0.04434,0.00398,0.1648,0.33
simple,v6,5,100,C_oa,0.2369,0.2366,0.0456,-0.00033,0.1448,0.3152
simple,v6,5,100,A_oa_wtd,0.1885,0.1886,0.01781,7e-05,0.1565,0.2259
simple,v6,5,100,A_macrof1_wtd,0.1042,0.1477,0.02177,0.04347,0.1137,0.1966
simple,v6,5,100,C_frac_majority,,0.0775,0.02622,,,
strat,v6,5,100,A_oa,0.1885,0.1493,0.01358,-0.03925,0.1222,0.1767
strat,v6,5,100,A_kappa,0.0597,0.0465,0.01514,-0.0131,0.016,0.076
strat,v6,5,100,A_macrof1,0.1042,0.1326,0.0138,0.02839,0.1051,0.1595
strat,v6,5,100,B_oa,0.2403,0.2506,0.075,0.01024,0.0976,0.3981
strat,v6,5,100,C_oa,0.2369,0.2486,0.07941,0.01163,0.0947,0.4002
strat,v6,5,100,A_oa_wtd,0.1885,0.189,0.02131,0.00042,0.1551,0.2284
strat,v6,5,100,A_macrof1_wtd,0.1042,0.1026,0.01195,-0.00162,0.0845,0.1277
strat,v6,5,100,C_frac_majority,,0.0974,0.0301,,,
simple,v6,5,200,A_oa,0.1885,0.1875,0.01102,-0.00108,0.1659,0.2058
simple,v6,5,200,A_kappa,0.0597,0.0585,0.01104,-0.00112,0.0385,0.0817
simple,v6,5,200,A_macrof1,0.1042,0.1393,0.0155,0.03509,0.1089,0.17
simple,v6,5,200,B_oa,0.2403,0.2391,0.03113,-0.00122,0.1824,0.3029
simple,v6,5,200,C_oa,0.2369,0.2362,0.02933,-0.00078,0.185,0.3026
simple,v6,5,200,A_oa_wtd,0.1885,0.1875,0.01102,-0.00108,0.1659,0.2058
simple,v6,5,200,A_macrof1_wtd,0.1042,0.1393,0.0155,0.03509,0.1089,0.17
simple,v6,5,200,C_frac_majority,,0.0723,0.01859,,,
strat,v6,5,200,A_oa,0.1885,0.1493,0.01052,-0.03921,0.1304,0.1661
strat,v6,5,200,A_kappa,0.0597,0.0464,0.01179,-0.01323,0.0252,0.0663
strat,v6,5,200,A_macrof1,0.1042,0.133,0.00971,0.02882,0.1158,0.1494
strat,v6,5,200,B_oa,0.2403,0.2434,0.05597,0.0031,0.1302,0.3491
strat,v6,5,200,C_oa,0.2369,0.2401,0.05301,0.00315,0.1309,0.3407
strat,v6,5,200,A_oa_wtd,0.1885,0.1879,0.01805,-0.00061,0.1541,0.2214
strat,v6,5,200,A_macrof1_wtd,0.1042,0.103,0.0095,-0.00126,0.0814,0.1222
strat,v6,5,200,C_frac_majority,,0.0957,0.02133,,,
simple,v6,5,500,A_oa,0.1885,0.1892,0.00729,0.00063,0.1747,0.2023
simple,v6,5,500,A_kappa,0.0597,0.0601,0.00717,0.00043,0.0458,0.0746
simple,v6,5,500,A_macrof1,0.1042,0.1245,0.01097,0.02029,0.1037,0.15
simple,v6,5,500,B_oa,0.2403,0.2425,0.01696,0.00222,0.208,0.2711
simple,v6,5,500,C_oa,0.2369,0.2371,0.01702,0.00015,0.2029,0.264
simple,v6,5,500,A_oa_wtd,0.1885,0.1892,0.00729,0.00063,0.1747,0.2023
simple,v6,5,500,A_macrof1_wtd,0.1042,0.1245,0.01097,0.02029,0.1037,0.15
simple,v6,5,500,C_frac_majority,,0.0783,0.01306,,,
strat,v6,5,500,A_oa,0.1885,0.1505,0.006,-0.03803,0.1405,0.1634
strat,v6,5,500,A_kappa,0.0597,0.0481,0.00644,-0.01157,0.037,0.0626
strat,v6,5,500,A_macrof1,0.1042,0.1349,0.00539,0.03065,0.1247,0.1455
strat,v6,5,500,B_oa,0.2403,0.2323,0.0347,-0.00802,0.1728,0.2933
strat,v6,5,500,C_oa,0.2369,0.2309,0.03409,-0.00608,0.1711,0.2904
strat,v6,5,500,A_oa_wtd,0.1885,0.1883,0.01031,-0.00023,0.171,0.2092
strat,v6,5,500,A_macrof1_wtd,0.1042,0.1042,0.00534,-6e-05,0.094,0.1149
strat,v6,5,500,C_frac_majority,,0.0966,0.0137,,,
simple,v6,5,1000,A_oa,0.1885,0.1886,0.00456,3e-05,0.1798,0.1975
simple,v6,5,1000,A_kappa,0.0597,0.0599,0.00505,0.00022,0.0508,0.0685
simple,v6,5,1000,A_macrof1,0.1042,0.1166,0.01005,0.01237,0.1001,0.1346
simple,v6,5,1000,B_oa,0.2403,0.2392,0.01189,-0.00107,0.2164,0.2605
simple,v6,5,1000,C_oa,0.2369,0.2361,0.01233,-0.00078,0.2145,0.257
simple,v6,5,1000,A_oa_wtd,0.1885,0.1886,0.00456,3e-05,0.1798,0.1975
simple,v6,5,1000,A_macrof1_wtd,0.1042,0.1166,0.01005,0.01237,0.1001,0.1346
simple,v6,5,1000,C_frac_majority,,0.0761,0.00719,,,
strat,v6,5,1000,A_oa,0.1885,0.1497,0.00457,-0.03882,0.1402,0.1574
strat,v6,5,1000,A_kappa,0.0597,0.047,0.00495,-0.01266,0.0362,0.0554
strat,v6,5,1000,A_macrof1,0.1042,0.1342,0.00429,0.02995,0.1247,0.1423
strat,v6,5,1000,B_oa,0.2403,0.24,0.02568,-0.00036,0.1937,0.2798
strat,v6,5,1000,C_oa,0.2369,0.2369,0.02587,-7e-05,0.1875,0.2825
strat,v6,5,1000,A_oa_wtd,0.1885,0.1877,0.00794,-0.00084,0.1714,0.2004
strat,v6,5,1000,A_macrof1_wtd,0.1042,0.1035,0.0043,-0.00075,0.095,0.112
strat,v6,5,1000,C_frac_majority,,0.0959,0.00812,,,
simple,v6,5,2000,A_oa,0.1885,0.1887,0.00361,0.00018,0.1824,0.196
simple,v6,5,2000,A_kappa,0.0597,0.0598,0.00379,0.0001,0.0534,0.0673
simple,v6,5,2000,A_macrof1,0.1042,0.1105,0.00808,0.00631,0.1009,0.1302
simple,v6,5,2000,B_oa,0.2403,0.2402,0.00921,-0.00017,0.2232,0.256
simple,v6,5,2000,C_oa,0.2369,0.2374,0.0096,0.00052,0.2199,0.254
simple,v6,5,2000,A_oa_wtd,0.1885,0.1887,0.00361,0.00018,0.1824,0.196
simple,v6,5,2000,A_macrof1_wtd,0.1042,0.1105,0.00808,0.00631,0.1009,0.1302
simple,v6,5,2000,C_frac_majority,,0.0771,0.00588,,,
strat,v6,5,2000,A_oa,0.1885,0.1503,0.00267,-0.03827,0.1449,0.155
strat,v6,5,2000,A_kappa,0.0597,0.0477,0.00291,-0.01194,0.0416,0.0527
strat,v6,5,2000,A_macrof1,0.1042,0.1346,0.00244,0.0304,0.1297,0.1388
strat,v6,5,2000,B_oa,0.2403,0.2401,0.01908,-0.00026,0.2134,0.2792
strat,v6,5,2000,C_oa,0.2369,0.2365,0.01935,-0.00046,0.2072,0.2742
strat,v6,5,2000,A_oa_wtd,0.1885,0.1887,0.00492,0.00015,0.1793,0.1978
strat,v6,5,2000,A_macrof1_wtd,0.1042,0.1042,0.00253,-4e-05,0.0989,0.1081
strat,v6,5,2000,C_frac_majority,,0.0974,0.0058,,,
simple,v6,5,5000,A_oa,0.1885,0.1887,0.00229,0.00021,0.1845,0.1932
simple,v6,5,5000,A_kappa,0.0597,0.0597,0.00237,9e-05,0.0553,0.064
simple,v6,5,5000,A_macrof1,0.1042,0.1056,0.00442,0.00135,0.1014,0.1174
simple,v6,5,5000,B_oa,0.2403,0.2408,0.00535,0.00045,0.2314,0.2502
simple,v6,5,5000,C_oa,0.2369,0.2373,0.00493,0.00032,0.2281,0.2468
simple,v6,5,5000,A_oa_wtd,0.1885,0.1887,0.00229,0.00021,0.1845,0.1932
simple,v6,5,5000,A_macrof1_wtd,0.1042,0.1056,0.00442,0.00135,0.1014,0.1174
simple,v6,5,5000,C_frac_majority,,0.0771,0.00375,,,
strat,v6,5,5000,A_oa,0.1885,0.1511,0.00188,-0.03744,0.1477,0.1545
strat,v6,5,5000,A_kappa,0.0597,0.048,0.00199,-0.01169,0.044,0.0517
strat,v6,5,5000,A_macrof1,0.1042,0.134,0.00156,0.02982,0.1313,0.137
strat,v6,5,5000,B_oa,0.2403,0.2415,0.0112,0.00119,0.22,0.2609
strat,v6,5,5000,C_oa,0.2369,0.2377,0.01121,0.00075,0.2164,0.2577
strat,v6,5,5000,A_oa_wtd,0.1885,0.1886,0.00339,7e-05,0.1823,0.1942
strat,v6,5,5000,A_macrof1_wtd,0.1042,0.104,0.0019,-0.00018,0.1008,0.1076
strat,v6,5,5000,C_frac_majority,,0.0985,0.00351,,,
simple,v6,7,20,A_oa,0.1885,0.1925,0.03446,0.00394,0.128,0.2714
simple,v6,7,20,A_kappa,0.0596,0.0616,0.03295,0.00195,0.0121,0.133
simple,v6,7,20,A_macrof1,0.1042,0.1629,0.03202,0.05868,0.1126,0.2313
simple,v6,7,20,B_oa,0.2383,0.2385,0.09424,0.00025,0.05,0.4
simple,v6,7,20,C_oa,0.2325,0.2375,0.08657,0.00499,0.1,0.4
simple,v6,7,20,A_oa_wtd,0.1885,0.1925,0.03446,0.00394,0.128,0.2714
simple,v6,7,20,A_macrof1_wtd,0.1042,0.1629,0.03202,0.05868,0.1126,0.2313
simple,v6,7,20,C_frac_majority,,0.0505,0.04949,,,
strat,v6,7,20,A_oa,0.1885,0.1522,0.02594,-0.03637,0.1051,0.2056
strat,v6,7,20,A_kappa,0.0596,0.0464,0.02945,-0.01322,-0.004,0.1074
strat,v6,7,20,A_macrof1,0.1042,0.1382,0.02567,0.03397,0.0984,0.1915
strat,v6,7,20,B_oa,0.2383,0.2251,0.15567,-0.01315,0.0036,0.5694
strat,v6,7,20,C_oa,0.2325,0.2279,0.16832,-0.00463,0.001,0.5977
strat,v6,7,20,A_oa_wtd,0.1885,0.1939,0.04545,0.00539,0.1099,0.283
strat,v6,7,20,A_macrof1_wtd,0.1042,0.1123,0.02799,0.00806,0.0749,0.1665
strat,v6,7,20,C_frac_majority,,0.071,0.05327,,,
simple,v6,7,50,A_oa,0.1885,0.188,0.01918,-0.00058,0.1566,0.229
simple,v6,7,50,A_kappa,0.0596,0.0577,0.01938,-0.00192,0.0259,0.1027
simple,v6,7,50,A_macrof1,0.1042,0.1501,0.02572,0.04585,0.1113,0.2065
simple,v6,7,50,B_oa,0.2383,0.2364,0.05688,-0.00185,0.14,0.3305
simple,v6,7,50,C_oa,0.2325,0.2318,0.0575,-0.00071,0.12,0.34
simple,v6,7,50,A_oa_wtd,0.1885,0.188,0.01918,-0.00058,0.1566,0.229
simple,v6,7,50,A_macrof1_wtd,0.1042,0.1501,0.02572,0.04585,0.1113,0.2065
simple,v6,7,50,C_frac_majority,,0.0464,0.02897,,,
strat,v6,7,50,A_oa,0.1885,0.1528,0.01893,-0.03577,0.1179,0.1851
strat,v6,7,50,A_kappa,0.0596,0.0496,0.01998,-0.01007,0.0115,0.086
strat,v6,7,50,A_macrof1,0.1042,0.1341,0.01839,0.02993,0.1055,0.1679
strat,v6,7,50,B_oa,0.2383,0.2328,0.10816,-0.00549,0.047,0.458
strat,v6,7,50,C_oa,0.2325,0.2367,0.11145,0.00419,0.0413,0.4455
strat,v6,7,50,A_oa_wtd,0.1885,0.1869,0.03313,-0.00167,0.1288,0.2511
strat,v6,7,50,A_macrof1_wtd,0.1042,0.1053,0.01841,0.00109,0.0752,0.1424
strat,v6,7,50,C_frac_majority,,0.0706,0.03133,,,
simple,v6,7,100,A_oa,0.1885,0.1882,0.01535,-0.00033,0.1565,0.2197
simple,v6,7,100,A_kappa,0.0596,0.0592,0.015,-0.00044,0.0301,0.09
simple,v6,7,100,A_macrof1,0.1042,0.141,0.01955,0.03681,0.0998,0.1749
simple,v6,7,100,B_oa,0.2383,0.2357,0.04288,-0.00255,0.1648,0.32
simple,v6,7,100,C_oa,0.2325,0.2319,0.04362,-0.00061,0.1547,0.3205
simple,v6,7,100,A_oa_wtd,0.1885,0.1882,0.01535,-0.00033,0.1565,0.2197
simple,v6,7,100,A_macrof1_wtd,0.1042,0.141,0.01955,0.03681,0.0998,0.1749
simple,v6,7,100,C_frac_majority,,0.0483,0.0203,,,
strat,v6,7,100,A_oa,0.1885,0.1529,0.01285,-0.0356,0.1283,0.1838
strat,v6,7,100,A_kappa,0.0596,0.0489,0.0139,-0.01071,0.023,0.0849
strat,v6,7,100,A_macrof1,0.1042,0.1335,0.01199,0.02926,0.1121,0.1619
strat,v6,7,100,B_oa,0.2383,0.2339,0.07296,-0.00439,0.088,0.3771
strat,v6,7,100,C_oa,0.2325,0.2266,0.07212,-0.00587,0.0902,0.3766
strat,v6,7,100,A_oa_wtd,0.1885,0.1908,0.02304,0.0023,0.1481,0.2349
strat,v6,7,100,A_macrof1_wtd,0.1042,0.1051,0.01274,0.00084,0.0833,0.1334
strat,v6,7,100,C_frac_majority,,0.0724,0.02358,,,
