design,version,W,n,cls,metric,census,mean,sd,bias,frac_undefined
strat,v2,9,100,Insect/Disease,recall,0.0717,0.086,0.14372,0.01431,0.0
strat,v2,9,100,Harvest,precision,0.0887,0.2633,0.25363,0.17456,0.0
strat,v2,9,100,Development,precision,0.0074,0.015,0.03673,0.00761,0.0
strat,v2,9,100,Forest,precision,0.8805,0.8857,0.03583,0.00514,0.0
strat,v2,9,100,Urban,precision,0.3765,0.3931,0.10542,0.01656,0.0
strat,v2,9,100,Water,precision,0.9357,0.9471,0.04434,0.01147,0.0
strat,v2,9,100,Agriculture,precision,0.8357,0.8381,0.06105,0.00238,0.0
strat,v2,9,100,Grass/Shrub,precision,0.2545,0.2561,0.11323,0.00158,0.0
strat,v2,9,100,Wetland,precision,0.4746,0.4796,0.12653,0.00498,0.0
strat,v2,9,100,Beaver,precision,0.0019,0.0035,0.0201,0.00156,0.0
strat,v2,9,100,Insect/Disease,precision,0.0113,0.0442,0.07594,0.03289,0.0
strat,v2,9,100,Harvest,f1,0.0817,0.1214,0.11288,0.03967,0.05
strat,v2,9,100,Development,f1,0.0137,0.0212,0.03688,0.00752,0.13
strat,v2,9,100,Forest,f1,0.8005,0.7951,0.06958,-0.00542,0.0
strat,v2,9,100,Urban,f1,0.4895,0.4964,0.09533,0.0069,0.0
strat,v2,9,100,Water,f1,0.941,0.9453,0.0324,0.00438,0.0
strat,v2,9,100,Agriculture,f1,0.7999,0.7983,0.05836,-0.00162,0.0
strat,v2,9,100,Grass/Shrub,f1,0.2711,0.2566,0.09827,-0.01453,0.0
strat,v2,9,100,Wetland,f1,0.3957,0.3912,0.0992,-0.00452,0.0
strat,v2,9,100,Beaver,f1,0.0038,0.0062,0.03347,0.00242,0.0
strat,v2,9,100,Insect/Disease,f1,0.0195,0.0452,0.0612,0.02577,0.17
simple,v2,9,200,Harvest,recall,0.0757,0.0684,0.12651,-0.0073,0.0
simple,v2,9,200,Development,recall,0.0929,0.0816,0.21267,-0.01126,0.32
simple,v2,9,200,Forest,recall,0.7338,0.7337,0.03077,-0.00011,0.0
simple,v2,9,200,Urban,recall,0.6992,0.7033,0.078,0.00408,0.0
simple,v2,9,200,Water,recall,0.9463,0.942,0.0331,-0.00433,0.0
simple,v2,9,200,Agriculture,recall,0.767,0.7643,0.04413,-0.00274,0.0
simple,v2,9,200,Grass/Shrub,recall,0.2901,0.2798,0.05959,-0.01026,0.0
simple,v2,9,200,Wetland,recall,0.3392,0.3405,0.0727,0.00124,0.0
simple,v2,9,200,Beaver,recall,0.3289,0.1364,0.29559,-0.1925,0.43
simple,v2,9,200,Insect/Disease,recall,0.0717,0.0888,0.15969,0.0171,0.0
simple,v2,9,200,Harvest,precision,0.0887,0.0722,0.11434,-0.01657,0.0
simple,v2,9,200,Development,precision,0.0074,0.0138,0.05062,0.00646,0.0
simple,v2,9,200,Forest,precision,0.8805,0.8788,0.02413,-0.00171,0.0
simple,v2,9,200,Urban,precision,0.3765,0.3792,0.06582,0.0027,0.0
simple,v2,9,200,Water,precision,0.9357,0.9345,0.04179,-0.00123,0.0
simple,v2,9,200,Agriculture,precision,0.8357,0.8303,0.04669,-0.00536,0.0
simple,v2,9,200,Grass/Shrub,precision,0.2545,0.2514,0.0611,-0.00314,0.0
simple,v2,9,200,Wetland,precision,0.4746,0.4678,0.08266,-0.00682,0.0
simple,v2,9,200,Beaver,precision,0.0019,0.001,0.00534,-0.00092,0.0
simple,v2,9,200,Insect/Disease,precision,0.0113,0.0157,0.034,0.00442,0.0
simple,v2,9,200,Harvest,f1,0.0817,0.1004,0.11809,0.01866,0.39
simple,v2,9,200,Development,f1,0.0137,0.1612,0.1542,0.14752,0.87
simple,v2,9,200,Forest,f1,0.8005,0.7993,0.02105,-0.00126,0.0
simple,v2,9,200,Urban,f1,0.4895,0.4898,0.06589,0.0003,0.0
simple,v2,9,200,Water,f1,0.941,0.9375,0.0281,-0.0035,0.0
simple,v2,9,200,Agriculture,f1,0.7999,0.7952,0.03822,-0.0047,0.0
simple,v2,9,200,Grass/Shrub,f1,0.2711,0.2626,0.05494,-0.00854,0.0
simple,v2,9,200,Wetland,f1,0.3957,0.3914,0.06966,-0.00423,0.0
simple,v2,9,200,Beaver,f1,0.0038,0.0139,0.02469,0.01005,0.86
simple,v2,9,200,Insect/Disease,f1,0.0195,0.0609,0.06758,0.04143,0.58
strat,v2,9,200,Harvest,recall,0.0757,0.0763,0.05688,0.00065,0.0
strat,v2,9,200,Development,recall,0.0929,0.0846,0.09308,-0.00825,0.0
strat,v2,9,200,Forest,recall,0.7338,0.716,0.06889,-0.01785,0.0
strat,v2,9,200,Urban,recall,0.6992,0.6893,0.08564,-0.00995,0.0
strat,v2,9,200,Water,recall,0.9463,0.941,0.03715,-0.00526,0.0
strat,v2,9,200,Agriculture,recall,0.767,0.7812,0.05316,0.01421,0.0
strat,v2,9,200,Grass/Shrub,recall,0.2901,0.2716,0.0771,-0.01847,0.0
strat,v2,9,200,Wetland,recall,0.3392,0.3528,0.0729,0.01357,0.0
strat,v2,9,200,Beaver,recall,0.3289,0.3156,0.14366,-0.01331,0.0
strat,v2,9,200,Insect/Disease,recall,0.0717,0.0719,0.10664,0.00017,0.0
strat,v2,9,200,Harvest,precision,0.0887,0.1924,0.18354,0.10366,0.0
strat,v2,9,200,Development,precision,0.0074,0.0082,0.01338,0.00081,0.0
strat,v2,9,200,Forest,precision,0.8805,0.8803,0.02551,-0.00022,0.0
strat,v2,9,200,Urban,precision,0.3765,0.3861,0.07203,0.00956,0.0
strat,v2,9,200,Water,precision,0.9357,0.9407,0.03929,0.005,0.0
strat,v2,9,200,Agriculture,precision,0.8357,0.8323,0.04365,-0.0034,0.0
strat,v2,9,200,Grass/Shrub,precision,0.2545,0.2386,0.08225,-0.01586,0.0
strat,v2,9,200,Wetland,precision,0.4746,0.4671,0.09852,-0.00759,0.0
strat,v2,9,200,Beaver,precision,0.0019,0.0015,0.00244,-0.00045,0.0
strat,v2,9,200,Insect/Disease,precision,0.0113,0.0214,0.05258,0.01018,0.0
strat,v2,9,200,Harvest,f1,0.0817,0.091,0.06566,0.00934,0.0
strat,v2,9,200,Development,f1,0.0137,0.0145,0.02273,0.0008,0.01
strat,v2,9,200,Forest,f1,0.8005,0.7879,0.04606,-0.01263,0.0
strat,v2,9,200,Urban,f1,0.4895,0.4908,0.06982,0.0013,0.0
strat,v2,9,200,Water,f1,0.941,0.9401,0.02859,-0.00086,0.0
strat,v2,9,200,Agriculture,f1,0.7999,0.8046,0.03773,0.00475,0.0
strat,v2,9,200,Grass/Shrub,f1,0.2711,0.2499,0.07281,-0.02122,0.0
strat,v2,9,200,Wetland,f1,0.3957,0.3954,0.0676,-0.00023,0.0
strat,v2,9,200,Beaver,f1,0.0038,0.0029,0.00473,-0.00091,0.0
strat,v2,9,200,Insect/Disease,f1,0.0195,0.0237,0.03478,0.00424,0.01
simple,v2,9,500,Harvest,recall,0.0757,0.0727,0.08054,-0.00302,0.0
simple,v2,9,500,Development,recall,0.0929,0.1058,0.24062,0.01293,0.02
simple,v2,9,500,Forest,recall,0.7338,0.7339,0.01785,0.0001,0.0
simple,v2,9,500,Urban,recall,0.6992,0.6884,0.04932,-0.01086,0.0
simple,v2,9,500,Water,recall,0.9463,0.9456,0.01529,-0.00071,0.0
simple,v2,9,500,Agriculture,recall,0.767,0.7649,0.03397,-0.00208,0.0
simple,v2,9,500,Grass/Shrub,recall,0.2901,0.2903,0.0412,0.00022,0.0
simple,v2,9,500,Wetland,recall,0.3392,0.3449,0.03564,0.00571,0.0
simple,v2,9,500,Beaver,recall,0.3289,0.2461,0.29152,-0.08279,0.1
simple,v2,9,500,Insect/Disease,recall,0.0717,0.0748,0.10355,0.00315,0.0
simple,v2,9,500,Harvest,precision,0.0887,0.0824,0.09769,-0.00632,0.0
simple,v2,9,500,Development,precision,0.0074,0.0061,0.01589,-0.00123,0.0
simple,v2,9,500,Forest,precision,0.8805,0.8796,0.01286,-0.00091,0.0
simple,v2,9,500,Urban,precision,0.3765,0.3702,0.03909,-0.00634,0.0
simple,v2,9,500,Water,precision,0.9357,0.934,0.02477,-0.00169,0.0
simple,v2,9,500,Agriculture,precision,0.8357,0.8381,0.02857,0.00236,0.0
simple,v2,9,500,Grass/Shrub,precision,0.2545,0.2593,0.04275,0.00486,0.0
simple,v2,9,500,Wetland,precision,0.4746,0.4822,0.05106,0.00751,0.0
simple,v2,9,500,Beaver,precision,0.0019,0.0018,0.00334,-7e-05,0.0
simple,v2,9,500,Insect/Disease,precision,0.0113,0.0119,0.0157,0.00065,0.0
simple,v2,9,500,Harvest,f1,0.0817,0.0765,0.07508,-0.00514,0.07
simple,v2,9,500,Development,f1,0.0137,0.0337,0.04202,0.02007,0.67
simple,v2,9,500,Forest,f1,0.8005,0.8001,0.01266,-0.00045,0.0
simple,v2,9,500,Urban,f1,0.4895,0.4802,0.03827,-0.00928,0.0
simple,v2,9,500,Water,f1,0.941,0.9396,0.01569,-0.0014,0.0
simple,v2,9,500,Agriculture,f1,0.7999,0.7995,0.02673,-0.00043,0.0
simple,v2,9,500,Grass/Shrub,f1,0.2711,0.273,0.03869,0.00189,0.0
simple,v2,9,500,Wetland,f1,0.3957,0.4013,0.03805,0.00567,0.0
simple,v2,9,500,Beaver,f1,0.0038,0.0068,0.0077,0.00294,0.46
simple,v2,9,500,Insect/Disease,f1,0.0195,0.0276,0.02723,0.00808,0.28
strat,v2,9,500,Harvest,recall,0.0757,0.0837,0.05105,0.00804,0.0
strat,v2,9,500,Development,recall,0.0929,0.0846,0.0859,-0.00825,0.0
strat,v2,9,500,Forest,recall,0.7338,0.7283,0.04813,-0.00555,0.0
strat,v2,9,500,Urban,recall,0.6992,0.6914,0.06521,-0.00785,0.0
strat,v2,9,500,Water,recall,0.9463,0.9481,0.01805,0.00179,0.0
strat,v2,9,500,Agriculture,recall,0.767,0.7613,0.04182,-0.00568,0.0
strat,v2,9,500,Grass/Shrub,recall,0.2901,0.2933,0.05031,0.00322,0.0
strat,v2,9,500,Wetland,recall,0.3392,0.3393,0.05147,5e-05,0.0
strat,v2,9,500,Beaver,recall,0.3289,0.3278,0.1766,-0.00107,0.0
strat,v2,9,500,Insect/Disease,recall,0.0717,0.0738,0.08951,0.00209,0.0
strat,v2,9,500,Harvest,precision,0.0887,0.1496,0.11749,0.06086,0.0
strat,v2,9,500,Development,precision,0.0074,0.0074,0.01235,7e-05,0.0
strat,v2,9,500,Forest,precision,0.8805,0.8778,0.01952,-0.00275,0.0
strat,v2,9,500,Urban,precision,0.3765,0.3779,0.03915,0.00133,0.0
strat,v2,9,500,Water,precision,0.9357,0.9386,0.02636,0.00296,0.0
strat,v2,9,500,Agriculture,precision,0.8357,0.8319,0.0282,-0.00379,0.0
strat,v2,9,500,Grass/Shrub,precision,0.2545,0.2634,0.04689,0.00889,0.0
strat,v2,9,500,Wetland,precision,0.4746,0.4703,0.06526,-0.00436,0.0
strat,v2,9,500,Beaver,precision,0.0019,0.002,0.00382,6e-05,0.0
strat,v2,9,500,Insect/Disease,precision,0.0113,0.0139,0.02292,0.00263,0.0
strat,v2,9,500,Harvest,f1,0.0817,0.0956,0.06186,0.0139,0.0
strat,v2,9,500,Development,f1,0.0137,0.0133,0.02079,-0.00037,0.0
strat,v2,9,500,Forest,f1,0.8005,0.7953,0.03315,-0.00517,0.0
strat,v2,9,500,Urban,f1,0.4895,0.487,0.04055,-0.00248,0.0
strat,v2,9,500,Water,f1,0.941,0.943,0.01536,0.00209,0.0
strat,v2,9,500,Agriculture,f1,0.7999,0.7944,0.02906,-0.00546,0.0
strat,v2,9,500,Grass/Shrub,f1,0.2711,0.2756,0.04241,0.00448,0.0
strat,v2,9,500,Wetland,f1,0.3957,0.3923,0.0502,-0.0034,0.0
strat,v2,9,500,Beaver,f1,0.0038,0.0039,0.00743,9e-05,0.0
strat,v2,9,500,Insect/Disease,f1,0.0195,0.0217,0.03276,0.00219,0.0
simple,v2,9,1000,Harvest,recall,0.0757,0.0774,0.05181,0.00174,0.0
simple,v2,9,1000,Development,recall,0.0929,0.071,0.10821,-0.02186,0.0
simple,v2,9,1000,Forest,recall,0.7338,0.7342,0.01325,0.00039,0.0
simple,v2,9,1000,Urban,recall,0.6992,0.6968,0.03544,-0.00238,0.0
simple,v2,9,1000,Water,recall,0.9463,0.9458,0.01183,-0.00049,0.0
simple,v2,9,1000,Agriculture,recall,0.767,0.7663,0.02316,-0.00077,0.0
simple,v2,9,1000,Grass/Shrub,recall,0.2901,0.2918,0.03384,0.00172,0.0
simple,v2,9,1000,Wetland,recall,0.3392,0.34,0.03129,0.00076,0.0
simple,v2,9,1000,Beaver,recall,0.3289,0.264,0.285,-0.06484,0.0
simple,v2,9,1000,Insect/Disease,recall,0.0717,0.0806,0.0754,0.00889,0.0
simple,v2,9,1000,Harvest,precision,0.0887,0.0882,0.06289,-0.00056,0.0
simple,v2,9,1000,Development,precision,0.0074,0.0065,0.01186,-0.00087,0.0
simple,v2,9,1000,Forest,precision,0.8805,0.88,0.00931,-0.00057,0.0
simple,v2,9,1000,Urban,precision,0.3765,0.3727,0.03476,-0.00388,0.0
simple,v2,9,1000,Water,precision,0.9357,0.9379,0.01577,0.00225,0.0
simple,v2,9,1000,Agriculture,precision,0.8357,0.8327,0.02127,-0.00296,0.0
simple,v2,9,1000,Grass/Shrub,precision,0.2545,0.2585,0.02947,0.00399,0.0
simple,v2,9,1000,Wetland,precision,0.4746,0.4716,0.03716,-0.003,0.0
simple,v2,9,1000,Beaver,precision,0.0019,0.0019,0.0033,3e-05,0.0
simple,v2,9,1000,Insect/Disease,precision,0.0113,0.0128,0.01257,0.00154,0.0
simple,v2,9,1000,Harvest,f1,0.0817,0.0807,0.0522,-0.00097,0.01
simple,v2,9,1000,Development,f1,0.0137,0.0191,0.02379,0.00548,0.4
simple,v2,9,1000,Forest,f1,0.8005,0.8004,0.00885,-9e-05,0.0
simple,v2,9,1000,Urban,f1,0.4895,0.4849,0.03462,-0.0046,0.0
simple,v2,9,1000,Water,f1,0.941,0.9417,0.0102,0.0008,0.0
simple,v2,9,1000,Agriculture,f1,0.7999,0.7979,0.01792,-0.002,0.0
simple,v2,9,1000,Grass/Shrub,f1,0.2711,0.2737,0.02928,0.00254,0.0
simple,v2,9,1000,Wetland,f1,0.3957,0.3946,0.0308,-0.00108,0.0
simple,v2,9,1000,Beaver,f1,0.0038,0.0054,0.00712,0.0016,0.29
simple,v2,9,1000,Insect/Disease,f1,0.0195,0.022,0.02107,0.00254,0.01
strat,v2,9,1000,Harvest,recall,0.0757,0.0834,0.04048,0.00769,0.0
strat,v2,9,1000,Development,recall,0.0929,0.0929,0.07443,5e-05,0.0
strat,v2,9,1000,Forest,recall,0.7338,0.736,0.03338,0.00221,0.0
strat,v2,9,1000,Urban,recall,0.6992,0.7056,0.04298,0.00641,0.0
strat,v2,9,1000,Water,recall,0.9463,0.9469,0.01363,0.0006,0.0
strat,v2,9,1000,Agriculture,recall,0.767,0.7624,0.02772,-0.00459,0.0
strat,v2,9,1000,Grass/Shrub,recall,0.2901,0.2899,0.03161,-0.00018,0.0
strat,v2,9,1000,Wetland,recall,0.3392,0.3405,0.03977,0.00129,0.0
strat,v2,9,1000,Beaver,recall,0.3289,0.3048,0.15003,-0.02408,0.0
strat,v2,9,1000,Insect/Disease,recall,0.0717,0.0821,0.08465,0.01039,0.0
strat,v2,9,1000,Harvest,precision,0.0887,0.1202,0.07639,0.03148,0.0
strat,v2,9,1000,Development,precision,0.0074,0.0079,0.0087,0.00049,0.0
strat,v2,9,1000,Forest,precision,0.8805,0.881,0.01095,0.00044,0.0
strat,v2,9,1000,Urban,precision,0.3765,0.3774,0.02621,0.00085,0.0
strat,v2,9,1000,Water,precision,0.9357,0.9343,0.02079,-0.00142,0.0
strat,v2,9,1000,Agriculture,precision,0.8357,0.8351,0.0175,-0.00062,0.0
strat,v2,9,1000,Grass/Shrub,precision,0.2545,0.2565,0.03486,0.002,0.0
strat,v2,9,1000,Wetland,precision,0.4746,0.4865,0.04195,0.01187,0.0
strat,v2,9,1000,Beaver,precision,0.0019,0.0015,0.0017,-0.00041,0.0
strat,v2,9,1000,Insect/Disease,precision,0.0113,0.0147,0.01634,0.00348,0.0
strat,v2,9,1000,Harvest,f1,0.0817,0.0933,0.04856,0.0116,0.0
strat,v2,9,1000,Development,f1,0.0137,0.0142,0.01506,0.00053,0.0
strat,v2,9,1000,Forest,f1,0.8005,0.8016,0.02176,0.00113,0.0
strat,v2,9,1000,Urban,f1,0.4895,0.491,0.02596,0.00149,0.0
strat,v2,9,1000,Water,f1,0.941,0.9404,0.01259,-0.00058,0.0
strat,v2,9,1000,Agriculture,f1,0.7999,0.7967,0.017,-0.00315,0.0
strat,v2,9,1000,Grass/Shrub,f1,0.2711,0.2709,0.02798,-0.00019,0.0
strat,v2,9,1000,Wetland,f1,0.3957,0.3996,0.03695,0.00392,0.0
strat,v2,9,1000,Beaver,f1,0.0038,0.003,0.00336,-0.00083,0.0
strat,v2,9,1000,Insect/Disease,f1,0.0195,0.0244,0.02678,0.00493,0.0
simple,v2,9,2000,Harvest,recall,0.0757,0.0728,0.03808,-0.00289,0.0
simple,v2,9,2000,Development,recall,0.0929,0.0939,0.12686,0.00103,0.0
simple,v2,9,2000,Forest,recall,0.7338,0.7336,0.00965,-0.00022,0.0
simple,v2,9,2000,Urban,recall,0.6992,0.6978,0.02586,-0.00144,0.0
simple,v2,9,2000,Water,recall,0.9463,0.9456,0.00853,-0.00067,0.0
simple,v2,9,2000,Agriculture,recall,0.767,0.7672,0.01482,0.0002,0.0
simple,v2,9,2000,Grass/Shrub,recall,0.2901,0.2916,0.0218,0.00156,0.0
simple,v2,9,2000,Wetland,recall,0.3392,0.3414,0.01929,0.00219,0.0
simple,v2,9,2000,Beaver,recall,0.3289,0.3043,0.19232,-0.02456,0.0
simple,v2,9,2000,Insect/Disease,recall,0.0717,0.0799,0.06328,0.00822,0.0
simple,v2,9,2000,Harvest,precision,0.0887,0.0886,0.04492,-0.00015,0.0
simple,v2,9,2000,Development,precision,0.0074,0.0078,0.01228,0.00045,0.0
simple,v2,9,2000,Forest,precision,0.8805,0.88,0.00641,-0.00052,0.0
simple,v2,9,2000,Urban,precision,0.3765,0.3715,0.02226,-0.00504,0.0
simple,v2,9,2000,Water,precision,0.9357,0.9378,0.0109,0.0021,0.0
simple,v2,9,2000,Agriculture,precision,0.8357,0.8369,0.01307,0.00118,0.0
simple,v2,9,2000,Grass/Shrub,precision,0.2545,0.2567,0.02035,0.00222,0.0
simple,v2,9,2000,Wetland,precision,0.4746,0.4738,0.02773,-0.00084,0.0
simple,v2,9,2000,Beaver,precision,0.0019,0.0018,0.00167,-0.00013,0.0
simple,v2,9,2000,Insect/Disease,precision,0.0113,0.0119,0.00934,0.00062,0.0
simple,v2,9,2000,Harvest,f1,0.0817,0.0788,0.0395,-0.0029,0.0
simple,v2,9,2000,Development,f1,0.0137,0.0185,0.02293,0.0049,0.24
simple,v2,9,2000,Forest,f1,0.8005,0.8001,0.00729,-0.00038,0.0
simple,v2,9,2000,Urban,f1,0.4895,0.4845,0.02234,-0.00496,0.0
simple,v2,9,2000,Water,f1,0.941,0.9416,0.00639,0.00067,0.0
simple,v2,9,2000,Agriculture,f1,0.7999,0.8005,0.01191,0.00057,0.0
simple,v2,9,2000,Grass/Shrub,f1,0.2711,0.2729,0.01974,0.00175,0.0
simple,v2,9,2000,Wetland,f1,0.3957,0.3966,0.02052,0.00095,0.0
simple,v2,9,2000,Beaver,f1,0.0038,0.0039,0.00328,5e-05,0.08
simple,v2,9,2000,Insect/Disease,f1,0.0195,0.0205,0.016,0.00105,0.0
strat,v2,9,2000,Harvest,recall,0.0757,0.0737,0.01863,-0.002,0.0
strat,v2,9,2000,Development,recall,0.0929,0.0873,0.05076,-0.00559,0.0
strat,v2,9,2000,Forest,recall,0.7338,0.7377,0.02201,0.00387,0.0
strat,v2,9,2000,Urban,recall,0.6992,0.7002,0.03098,0.00096,0.0
strat,v2,9,2000,Water,recall,0.9463,0.9455,0.01013,-0.00076,0.0
strat,v2,9,2000,Agriculture,recall,0.767,0.7653,0.01934,-0.00173,0.0
strat,v2,9,2000,Grass/Shrub,recall,0.2901,0.2909,0.02375,0.00084,0.0
strat,v2,9,2000,Wetland,recall,0.3392,0.3426,0.02613,0.00341,0.0
strat,v2,9,2000,Beaver,recall,0.3289,0.3379,0.16307,0.00904,0.0
strat,v2,9,2000,Insect/Disease,recall,0.0717,0.0796,0.06534,0.00788,0.0
strat,v2,9,2000,Harvest,precision,0.0887,0.1058,0.05258,0.01711,0.0
strat,v2,9,2000,Development,precision,0.0074,0.0064,0.00409,-0.00092,0.0
strat,v2,9,2000,Forest,precision,0.8805,0.8805,0.00812,-2e-05,0.0
strat,v2,9,2000,Urban,precision,0.3765,0.3736,0.02134,-0.00295,0.0
strat,v2,9,2000,Water,precision,0.9357,0.9357,0.01375,-1e-05,0.0
strat,v2,9,2000,Agriculture,precision,0.8357,0.8362,0.01597,0.00048,0.0
strat,v2,9,2000,Grass/Shrub,precision,0.2545,0.257,0.02447,0.00252,0.0
strat,v2,9,2000,Wetland,precision,0.4746,0.4842,0.03145,0.00954,0.0
strat,v2,9,2000,Beaver,precision,0.0019,0.0021,0.00177,0.00013,0.0
strat,v2,9,2000,Insect/Disease,precision,0.0113,0.0122,0.00964,0.00093,0.0
strat,v2,9,2000,Harvest,f1,0.0817,0.0829,0.02143,0.00125,0.0
strat,v2,9,2000,Development,f1,0.0137,0.0119,0.0075,-0.00171,0.0
strat,v2,9,2000,Forest,f1,0.8005,0.8026,0.01387,0.00211,0.0
strat,v2,9,2000,Urban,f1,0.4895,0.4868,0.02173,-0.00266,0.0
strat,v2,9,2000,Water,f1,0.941,0.9405,0.00902,-0.00045,0.0
strat,v2,9,2000,Agriculture,f1,0.7999,0.799,0.01389,-0.00089,0.0
strat,v2,9,2000,Grass/Shrub,f1,0.2711,0.2723,0.02054,0.00121,0.0
strat,v2,9,2000,Wetland,f1,0.3957,0.4008,0.02478,0.00509,0.0
strat,v2,9,2000,Beaver,f1,0.0038,0.0041,0.0035,0.00025,0.0
strat,v2,9,2000,Insect/Disease,f1,0.0195,0.0208,0.01626,0.00135,0.0
simple,v2,9,5000,Harvest,recall,0.0757,0.0769,0.02118,0.00122,0.0
simple,v2,9,5000,Development,recall,0.0929,0.0969,0.06931,0.00403,0.0
simple,v2,9,5000,Forest,recall,0.7338,0.7341,0.00627,0.00027,0.0
simple,v2,9,5000,Urban,recall,0.6992,0.6998,0.01629,0.00063,0.0
simple,v2,9,5000,Water,recall,0.9463,0.946,0.00531,-0.00033,0.0
simple,v2,9,5000,Agriculture,recall,0.767,0.7661,0.01008,-0.00093,0.0
simple,v2,9,5000,Grass/Shrub,recall,0.2901,0.2887,0.0168,-0.00137,0.0
simple,v2,9,5000,Wetland,recall,0.3392,0.339,0.01204,-0.00025,0.0
simple,v2,9,5000,Beaver,recall,0.3289,0.3351,0.16831,0.00624,0.0
simple,v2,9,5000,Insect/Disease,recall,0.0717,0.0707,0.03268,-0.00103,0.0
simple,v2,9,5000,Harvest,precision,0.0887,0.0879,0.02532,-0.00082,0.0
simple,v2,9,5000,Development,precision,0.0074,0.0078,0.00602,0.00042,0.0
simple,v2,9,5000,Forest,precision,0.8805,0.8809,0.00393,0.00034,0.0
simple,v2,9,5000,Urban,precision,0.3765,0.3759,0.01272,-0.00067,0.0
simple,v2,9,5000,Water,precision,0.9357,0.9353,0.00782,-0.0004,0.0
simple,v2,9,5000,Agriculture,precision,0.8357,0.8351,0.0084,-0.00059,0.0
simple,v2,9,5000,Grass/Shrub,precision,0.2545,0.2535,0.01395,-0.00097,0.0
simple,v2,9,5000,Wetland,precision,0.4746,0.4763,0.01506,0.00167,0.0
simple,v2,9,5000,Beaver,precision,0.0019,0.0021,0.00121,0.00014,0.0
simple,v2,9,5000,Insect/Disease,precision,0.0113,0.0112,0.00555,-0.00011,0.0
simple,v2,9,5000,Harvest,f1,0.0817,0.0816,0.02196,-0.0001,0.0
simple,v2,9,5000,Development,f1,0.0137,0.0144,0.01076,0.00079,0.01
simple,v2,9,5000,Forest,f1,0.8005,0.8008,0.00402,0.00028,0.0
simple,v2,9,5000,Urban,f1,0.4895,0.489,0.01276,-0.00053,0.0
simple,v2,9,5000,Water,f1,0.941,0.9406,0.00505,-0.00039,0.0
simple,v2,9,5000,Agriculture,f1,0.7999,0.7991,0.00752,-0.00082,0.0
simple,v2,9,5000,Grass/Shrub,f1,0.2711,0.2698,0.01396,-0.00129,0.0
simple,v2,9,5000,Wetland,f1,0.3957,0.396,0.01177,0.00031,0.0
simple,v2,9,5000,Beaver,f1,0.0038,0.0041,0.00239,0.00027,0.0
simple,v2,9,5000,Insect/Disease,f1,0.0195,0.0192,0.00943,-0.00024,0.0
strat,v2,9,5000,Harvest,recall,0.0757,0.0768,0.01689,0.00109,0.0
strat,v2,9,5000,Development,recall,0.0929,0.0927,0.0488,-0.00018,0.0
strat,v2,9,5000,Forest,recall,0.7338,0.7338,0.01516,-6e-05,0.0
strat,v2,9,5000,Urban,recall,0.6992,0.6964,0.01924,-0.00285,0.0
strat,v2,9,5000,Water,recall,0.9463,0.9468,0.00662,0.00053,0.0
strat,v2,9,5000,Agriculture,recall,0.767,0.7655,0.01176,-0.00153,0.0
strat,v2,9,5000,Grass/Shrub,recall,0.2901,0.2876,0.01518,-0.00246,0.0
strat,v2,9,5000,Wetland,recall,0.3392,0.3385,0.01668,-0.00071,0.0
strat,v2,9,5000,Beaver,recall,0.3289,0.3359,0.1323,0.00705,0.0
strat,v2,9,5000,Insect/Disease,recall,0.0717,0.0757,0.03668,0.00396,0.0
strat,v2,9,5000,Harvest,precision,0.0887,0.0927,0.02852,0.00395,0.0
strat,v2,9,5000,Development,precision,0.0074,0.0073,0.00488,-9e-05,0.0
strat,v2,9,5000,Forest,precision,0.8805,0.8801,0.00513,-0.00048,0.0
strat,v2,9,5000,Urban,precision,0.3765,0.3763,0.01221,-0.00027,0.0
strat,v2,9,5000,Water,precision,0.9357,0.9369,0.00884,0.00125,0.0
strat,v2,9,5000,Agriculture,precision,0.8357,0.8348,0.00994,-0.00086,0.0
strat,v2,9,5000,Grass/Shrub,precision,0.2545,0.2521,0.01537,-0.00243,0.0
strat,v2,9,5000,Wetland,precision,0.4746,0.4743,0.02223,-0.00037,0.0
strat,v2,9,5000,Beaver,precision,0.0019,0.0021,0.00126,0.00016,0.0
strat,v2,9,5000,Insect/Disease,precision,0.0113,0.0126,0.00764,0.00138,0.0
strat,v2,9,5000,Harvest,f1,0.0817,0.0829,0.01938,0.00118,0.0
strat,v2,9,5000,Development,f1,0.0137,0.0135,0.00884,-0.0002,0.0
strat,v2,9,5000,Forest,f1,0.8005,0.8002,0.00987,-0.00031,0.0
strat,v2,9,5000,Urban,f1,0.4895,0.4884,0.0119,-0.0011,0.0
strat,v2,9,5000,Water,f1,0.941,0.9418,0.00518,0.00086,0.0
strat,v2,9,5000,Agriculture,f1,0.7999,0.7986,0.00847,-0.00129,0.0
strat,v2,9,5000,Grass/Shrub,f1,0.2711,0.2685,0.01375,-0.00263,0.0
strat,v2,9,5000,Wetland,f1,0.3957,0.3948,0.01583,-0.0009,0.0
strat,v2,9,5000,Beaver,f1,0.0038,0.0041,0.0025,0.00031,0.0
strat,v2,9,5000,Insect/Disease,f1,0.0195,0.0215,0.01228,0.00201,0.0
simple,v3,1,20,Harvest,recall,0.0585,0.0,0.0,-0.0585,0.84
simple,v3,1,20,Development,recall,0.0655,0.0,0.0,-0.0655,0.98
simple,v3,1,20,Forest,recall,0.6326,0.6324,0.1464,-0.00016,0.0
